jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x2e18,call,5,call 2360 <test10_volatile@plt>,e8 43 f5 ff ff,函数调用,test_all,0x2dca,,,
0x2e22,call,5,call 2270 <test11_conditional@plt>,e8 49 f4 ff ff,函数调用,test_all,0x2dca,,,
0x2e2c,call,5,call 2410 <test12_switch@plt>,e8 df f5 ff ff,函数调用,test_all,0x2dca,,,
0x2e31,call,5,call 22a0 <test13_lea_target@plt>,e8 6a f4 ff ff,函数调用,test_all,0x2dca,,,
0x2e36,call,5,call 23b0 <test14_ret_chain@plt>,e8 75 f5 ff ff,函数调用,test_all,0x2dca,,,
0x2e3b,call,5,call 2230 <test15_double_ptr@plt>,e8 f0 f3 ff ff,函数调用,test_all,0x2dca,,,
0x2e40,call,5,call 23f0 <test16_returned_fptr@plt>,e8 ab f5 ff ff,函数调用,test_all,0x2dca,,,
0x2e45,call,5,call 23e0 <test17_nested_struct@plt>,e8 96 f5 ff ff,函数调用,test_all,0x2dca,,,
0x2e54,call,5,call 2260 <puts@plt>,e8 07 f4 ff ff,函数调用,test_all,0x2dca,,,
0x2e5b,ret,1,ret,c3,函数返回,test_all,0x2dca,,,
0x2e89,call,5,call 22b0 <printf@plt>,e8 22 f4 ff ff,函数调用,run_attack,0x2e5c,,,
0x2e92,ja,2,ja 2ee9 <run_attack+0x8d>,77 55,条件跳转,run_attack,0x2e5c,,,
0x2eb8,call,5,call 23a0 <attack_a1_global_hijack@plt>,e8 e3 f4 ff ff,函数调用,run_attack,0x2e5c,,,
0x2ebd,jmp,2,jmp 2f02 <run_attack+0xa6>,eb 43,无条件跳转,run_attack,0x2e5c,,,
0x2ebf,call,5,call 22c0 <attack_a2_double_ptr@plt>,e8 fc f3 ff ff,函数调用,run_attack,0x2e5c,,,
0x2ec4,jmp,2,jmp 2f02 <run_attack+0xa6>,eb 3c,无条件跳转,run_attack,0x2e5c,,,
0x2ec6,call,5,call 2310 <attack_a3_branch@plt>,e8 45 f4 ff ff,函数调用,run_attack,0x2e5c,,,
0x2ecb,jmp,2,jmp 2f02 <run_attack+0xa6>,eb 35,无条件跳转,run_attack,0x2e5c,,,
0x2ecd,call,5,call 22e0 <attack_a4_struct_replace@plt>,e8 0e f4 ff ff,函数调用,run_attack,0x2e5c,,,
0x2ed2,jmp,2,jmp 2f02 <run_attack+0xa6>,eb 2e,无条件跳转,run_attack,0x2e5c,,,
0x2ed4,call,5,call 2330 <attack_a5_returned_hijack@plt>,e8 57 f4 ff ff,函数调用,run_attack,0x2e5c,,,
0x2ed9,jmp,2,jmp 2f02 <run_attack+0xa6>,eb 27,无条件跳转,run_attack,0x2e5c,,,
0x2edb,call,5,call 2400 <attack_a6_heap_callback@plt>,e8 20 f5 ff ff,函数调用,run_attack,0x2e5c,,,
0x2ee0,jmp,2,jmp 2f02 <run_attack+0xa6>,eb 20,无条件跳转,run_attack,0x2e5c,,,
0x2ee2,call,5,call 2320 <attack_a7_table_poison@plt>,e8 39 f4 ff ff,函数调用,run_attack,0x2e5c,,,
0x2ee7,jmp,2,jmp 2f02 <run_attack+0xa6>,eb 19,无条件跳转,run_attack,0x2e5c,,,
0x2efd,call,5,call 22b0 <printf@plt>,e8 ae f3 ff ff,函数调用,run_attack,0x2e5c,,,
0x2f16,call,5,call 22b0 <printf@plt>,e8 95 f3 ff ff,函数调用,run_attack,0x2e5c,,,
0x2f1d,ret,1,ret,c3,函数返回,run_attack,0x2e5c,,,
0x2f4b,call,5,call 22b0 <printf@plt>,e8 60 f3 ff ff,函数调用,run_safe,0x2f1e,,,
0x2f54,ja,2,ja 2fab <run_safe+0x8d>,77 55,条件跳转,run_safe,0x2f1e,,,
0x2f7a,call,5,call 23a0 <attack_a1_global_hijack@plt>,e8 21 f4 ff ff,函数调用,run_safe,0x2f1e,,,
0x2f7f,jmp,2,jmp 2fc4 <run_safe+0xa6>,eb 43,无条件跳转,run_safe,0x2f1e,,,
0x2f81,call,5,call 22c0 <attack_a2_double_ptr@plt>,e8 3a f3 ff ff,函数调用,run_safe,0x2f1e,,,
0x2f86,jmp,2,jmp 2fc4 <run_safe+0xa6>,eb 3c,无条件跳转,run_safe,0x2f1e,,,
0x2f88,call,5,call 2310 <attack_a3_branch@plt>,e8 83 f3 ff ff,函数调用,run_safe,0x2f1e,,,
0x2f8d,jmp,2,jmp 2fc4 <run_safe+0xa6>,eb 35,无条件跳转,run_safe,0x2f1e,,,
0x2f8f,call,5,call 22e0 <attack_a4_struct_replace@plt>,e8 4c f3 ff ff,函数调用,run_safe,0x2f1e,,,
0x2f94,jmp,2,jmp 2fc4 <run_safe+0xa6>,eb 2e,无条件跳转,run_safe,0x2f1e,,,
0x2f96,call,5,call 2330 <attack_a5_returned_hijack@plt>,e8 95 f3 ff ff,函数调用,run_safe,0x2f1e,,,
0x2f9b,jmp,2,jmp 2fc4 <run_safe+0xa6>,eb 27,无条件跳转,run_safe,0x2f1e,,,
0x2f9d,call,5,call 2400 <attack_a6_heap_callback@plt>,e8 5e f4 ff ff,函数调用,run_safe,0x2f1e,,,
0x2fa2,jmp,2,jmp 2fc4 <run_safe+0xa6>,eb 20,无条件跳转,run_safe,0x2f1e,,,
0x2fa4,call,5,call 2320 <attack_a7_table_poison@plt>,e8 77 f3 ff ff,函数调用,run_safe,0x2f1e,,,
0x2fa9,jmp,2,jmp 2fc4 <run_safe+0xa6>,eb 19,无条件跳转,run_safe,0x2f1e,,,
0x2fbf,call,5,call 22b0 <printf@plt>,e8 ec f2 ff ff,函数调用,run_safe,0x2f1e,,,
0x2fd8,call,5,call 22b0 <printf@plt>,e8 d3 f2 ff ff,函数调用,run_safe,0x2f1e,,,
0x2fdf,ret,1,ret,c3,函数返回,run_safe,0x2f1e,,,
0x2fec,ret,1,ret,c3,函数返回,_fini,0x2fe0,,,
