reg,def_func,def_addr,def_instr,use_func,use_addr,use_instr,cross_func,dfi_violation,violation_reason,def_source,indirect_type
rsp,test08_with_retval,0x2756,push %rbp,test08_with_retval,0x275a,"sub $0x20,%rsp",No,OK,,local,-
rdi,test08_with_retval,0x0,<param:rdi>,test08_with_retval,0x275e,"mov %edi,-0x14(%rbp)",No,OK,,parameter,-
rbp,test08_with_retval,0x2757,"mov %rsp,%rbp",test08_with_retval,0x275e,"mov %edi,-0x14(%rbp)",No,OK,,local,-
rax,test08_with_retval,0x2761,"lea 0x9e0(%rip),%rax",test08_with_retval,0x2768,"mov %rax,%rdi",No,OK,,local,-
rax,test08_with_retval,0x2770,"mov 0x2811(%rip),%rax",test08_with_retval,0x2777,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test08_with_retval,0x2757,"mov %rsp,%rbp",test08_with_retval,0x2777,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test08_with_retval,0x2757,"mov %rsp,%rbp",test08_with_retval,0x277b,"mov -0x14(%rbp),%eax",No,OK,,local,-
rbp,test08_with_retval,0x2757,"mov %rsp,%rbp",test08_with_retval,0x277e,"mov -0x8(%rbp),%rdx",No,OK,,local,-
rax,test08_with_retval,0x277b,"mov -0x14(%rbp),%eax",test08_with_retval,0x2782,"mov %eax,%edi",No,OK,,local,-
rdx,test08_with_retval,0x277e,"mov -0x8(%rbp),%rdx",test08_with_retval,0x2784,call *%rdx,No,WARNING,indirect call reg_based target rdx L1: defined at 0x277e,local,reg_based
rax,test08_with_retval,0x2770,"mov 0x2811(%rip),%rax",test08_with_retval,0x2784,call *%rdx,No,WARNING,indirect call reg_based target rdx L2: defined at 0x2770,local,reg_based
data_segment,test08_with_retval,0x2770,← data segment [rip+0x2811],test08_with_retval,0x2784,call *%rdx,No,WARNING,indirect call reg_based target rdx L3: terminal (param) at test08_with_retval,synthetic,reg_based
rax,test08_with_retval,0x2784,call *%rdx,test08_with_retval,0x2786,"mov %eax,-0xc(%rbp)",No,OK,,synthetic,-
rbp,test08_with_retval,0x2757,"mov %rsp,%rbp",test08_with_retval,0x2786,"mov %eax,-0xc(%rbp)",No,OK,,local,-
rbp,test08_with_retval,0x2757,"mov %rsp,%rbp",test08_with_retval,0x2789,"mov -0xc(%rbp),%eax",No,OK,,local,-
rax,test08_with_retval,0x2789,"mov -0xc(%rbp),%eax",test08_with_retval,0x278c,"mov %eax,%esi",No,OK,,local,-
rax,test08_with_retval,0x278e,"lea 0x9d2(%rip),%rax",test08_with_retval,0x2795,"mov %rax,%rdi",No,OK,,local,-
rbp,test08_with_retval,0x2757,"mov %rsp,%rbp",test08_with_retval,0x27a3,leave,No,OK,,local,-
rsp,test08_with_retval,0x27a3,leave,test08_with_retval,0x27a4,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test09_multiarg,0x27a9,push %rbp,No,OK,,unknown,-
rsp,test09_multiarg,0x27a9,push %rbp,test09_multiarg,0x27aa,"mov %rsp,%rbp",No,OK,,local,-
rsp,test09_multiarg,0x27a9,push %rbp,test09_multiarg,0x27ad,"sub $0x10,%rsp",No,OK,,local,-
rax,test09_multiarg,0x27b1,"lea 0x9c1(%rip),%rax",test09_multiarg,0x27b8,"mov %rax,%rdi",No,OK,,local,-
rax,test09_multiarg,0x27c0,"mov 0x27e9(%rip),%rax",test09_multiarg,0x27c7,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test09_multiarg,0x27aa,"mov %rsp,%rbp",test09_multiarg,0x27c7,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test09_multiarg,0x27aa,"mov %rsp,%rbp",test09_multiarg,0x27cb,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test09_multiarg,0x27cb,"mov -0x8(%rbp),%rax",test09_multiarg,0x27de,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x27cb,local,reg_based
rax,test09_multiarg,0x27c0,"mov 0x27e9(%rip),%rax",test09_multiarg,0x27de,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x27c0,local,reg_based
data_segment,test09_multiarg,0x27c0,← data segment [rip+0x27e9],test09_multiarg,0x27de,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test09_multiarg,synthetic,reg_based
rbp,test09_multiarg,0x27aa,"mov %rsp,%rbp",test09_multiarg,0x27e1,leave,No,OK,,local,-
rsp,test09_multiarg,0x27e1,leave,test09_multiarg,0x27e2,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test10_volatile,0x27e7,push %rbp,No,OK,,unknown,-
rsp,test10_volatile,0x27e7,push %rbp,test10_volatile,0x27e8,"mov %rsp,%rbp",No,OK,,local,-
rsp,test10_volatile,0x27e7,push %rbp,test10_volatile,0x27eb,"sub $0x10,%rsp",No,OK,,local,-
rax,test10_volatile,0x27ef,"lea 0x9a2(%rip),%rax",test10_volatile,0x27f6,"mov %rax,%rdi",No,OK,,local,-
rax,test10_volatile,0x27fe,"mov 0x278b(%rip),%rax",test10_volatile,0x2805,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test10_volatile,0x27e8,"mov %rsp,%rbp",test10_volatile,0x2805,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test10_volatile,0x27e8,"mov %rsp,%rbp",test10_volatile,0x2809,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test10_volatile,0x2809,"mov -0x8(%rbp),%rax",test10_volatile,0x280d,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2809,local,reg_based
rax,test10_volatile,0x27fe,"mov 0x278b(%rip),%rax",test10_volatile,0x280d,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x27fe,local,reg_based
data_segment,test10_volatile,0x27fe,← data segment [rip+0x278b],test10_volatile,0x280d,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test10_volatile,synthetic,reg_based
rbp,test10_volatile,0x27e8,"mov %rsp,%rbp",test10_volatile,0x2810,leave,No,OK,,local,-
rsp,test10_volatile,0x2810,leave,test10_volatile,0x2811,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test11_conditional,0x2816,push %rbp,No,OK,,unknown,-
rsp,test11_conditional,0x2816,push %rbp,test11_conditional,0x2817,"mov %rsp,%rbp",No,OK,,local,-
rsp,test11_conditional,0x2816,push %rbp,test11_conditional,0x281a,"sub $0x20,%rsp",No,OK,,local,-
rdi,test11_conditional,0x0,<param:rdi>,test11_conditional,0x281e,"mov %edi,-0x14(%rbp)",No,OK,,parameter,-
rbp,test11_conditional,0x2817,"mov %rsp,%rbp",test11_conditional,0x281e,"mov %edi,-0x14(%rbp)",No,OK,,local,-
rbp,test11_conditional,0x2817,"mov %rsp,%rbp",test11_conditional,0x2821,"mov -0x14(%rbp),%eax",No,OK,,local,-
rax,test11_conditional,0x2821,"mov -0x14(%rbp),%eax",test11_conditional,0x2824,"mov %eax,%esi",No,OK,,local,-
rax,test11_conditional,0x2826,"lea 0x993(%rip),%rax",test11_conditional,0x282d,"mov %rax,%rdi",No,OK,,local,-
rbp,test11_conditional,0x2817,"mov %rsp,%rbp",test11_conditional,0x283a,"cmpl $0x0,-0x14(%rbp)",No,OK,,local,-
rax,test11_conditional,0x2840,"mov 0x2749(%rip),%rax",test11_conditional,0x2847,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test11_conditional,0x2817,"mov %rsp,%rbp",test11_conditional,0x2847,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test11_conditional,0x284d,"mov 0x2774(%rip),%rax",test11_conditional,0x2854,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test11_conditional,0x2817,"mov %rsp,%rbp",test11_conditional,0x2854,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test11_conditional,0x2817,"mov %rsp,%rbp",test11_conditional,0x2858,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test11_conditional,0x2858,"mov -0x8(%rbp),%rax",test11_conditional,0x285c,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2858,local,reg_based
rax,test11_conditional,0x284d,"mov 0x2774(%rip),%rax",test11_conditional,0x285c,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x284d,local,reg_based
data_segment,test11_conditional,0x284d,← data segment [rip+0x2774],test11_conditional,0x285c,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test11_conditional,synthetic,reg_based
rbp,test11_conditional,0x2817,"mov %rsp,%rbp",test11_conditional,0x285f,leave,No,OK,,local,-
rsp,test11_conditional,0x285f,leave,test11_conditional,0x2860,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test12_switch,0x2865,push %rbp,No,OK,,unknown,-
rsp,test12_switch,0x2865,push %rbp,test12_switch,0x2866,"mov %rsp,%rbp",No,OK,,local,-
rsp,test12_switch,0x2865,push %rbp,test12_switch,0x2869,"sub $0x20,%rsp",No,OK,,local,-
rdi,test12_switch,0x0,<param:rdi>,test12_switch,0x286d,"mov %edi,-0x14(%rbp)",No,OK,,parameter,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x286d,"mov %edi,-0x14(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x2870,"mov -0x14(%rbp),%eax",No,OK,,local,-
rax,test12_switch,0x2870,"mov -0x14(%rbp),%eax",test12_switch,0x2873,"mov %eax,%esi",No,OK,,local,-
rax,test12_switch,0x2875,"lea 0x96c(%rip),%rax",test12_switch,0x287c,"mov %rax,%rdi",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x2889,"movq $0x0,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x2891,"cmpl $0x2,-0x14(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x2897,"cmpl $0x2,-0x14(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x289d,"cmpl $0x0,-0x14(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x28a3,"cmpl $0x1,-0x14(%rbp)",No,OK,,local,-
rax,test12_switch,0x28ab,"mov 0x26de(%rip),%rax",test12_switch,0x28b2,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x28b2,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test12_switch,0x28b8,"mov 0x2709(%rip),%rax",test12_switch,0x28bf,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x28bf,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test12_switch,0x28c5,"mov 0x26cc(%rip),%rax",test12_switch,0x28cc,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x28cc,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test12_switch,0x28d2,"mov 0x26e7(%rip),%rax",test12_switch,0x28d9,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x28d9,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x28de,"cmpq $0x0,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x28e5,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test12_switch,0x28e5,"mov -0x8(%rbp),%rax",test12_switch,0x28e9,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x28e5,local,reg_based
rax,test12_switch,0x28d2,"mov 0x26e7(%rip),%rax",test12_switch,0x28e9,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x28d2,local,reg_based
data_segment,test12_switch,0x28d2,← data segment [rip+0x26e7],test12_switch,0x28e9,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test12_switch,synthetic,reg_based
rbp,test12_switch,0x2866,"mov %rsp,%rbp",test12_switch,0x28ec,leave,No,OK,,local,-
rsp,test12_switch,0x28ec,leave,test12_switch,0x28ed,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test13_lea_target,0x28f2,push %rbp,No,OK,,unknown,-
rsp,test13_lea_target,0x28f2,push %rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",No,OK,,local,-
rsp,test13_lea_target,0x28f2,push %rbp,test13_lea_target,0x28f6,"sub $0x30,%rsp",No,OK,,local,-
rax,test13_lea_target,0x28fa,"mov %fs:0x28,%rax",test13_lea_target,0x2903,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x2903,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test13_lea_target,0x28fa,"mov %fs:0x28,%rax",test13_lea_target,0x2907,"xor %eax,%eax",No,OK,,local,-
rax,test13_lea_target,0x2909,"lea 0x8fe(%rip),%rax",test13_lea_target,0x2910,"mov %rax,%rdi",No,OK,,local,-
rax,test13_lea_target,0x2918,"mov 0x2671(%rip),%rax",test13_lea_target,0x291f,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x291f,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rax,test13_lea_target,0x2923,"mov 0x269e(%rip),%rax",test13_lea_target,0x292a,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x292a,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rax,test13_lea_target,0x292e,"mov 0x2663(%rip),%rax",test13_lea_target,0x2935,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x2935,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x2939,"mov -0x10(%rbp),%rax",No,OK,,local,-
rax,test13_lea_target,0x2939,"mov -0x10(%rbp),%rax",test13_lea_target,0x293d,"mov %rax,-0x28(%rbp)",No,OK,,local,-
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x293d,"mov %rax,-0x28(%rbp)",No,OK,,local,-
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x2941,"mov -0x28(%rbp),%rax",No,OK,,local,-
rax,test13_lea_target,0x2941,"mov -0x28(%rbp),%rax",test13_lea_target,0x2945,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2941,local,reg_based
rax,test13_lea_target,0x2939,"mov -0x10(%rbp),%rax",test13_lea_target,0x2945,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2939,local,reg_based
rax,test13_lea_target,0x292e,"mov 0x2663(%rip),%rax",test13_lea_target,0x2945,call *%rax,No,WARNING,indirect call reg_based target rax L3: defined at 0x292e,local,reg_based
data_segment,test13_lea_target,0x292e,← data segment [rip+0x2663],test13_lea_target,0x2945,call *%rax,No,WARNING,indirect call reg_based target rax L4: terminal (param) at test13_lea_target,synthetic,reg_based
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x2948,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test13_lea_target,0x2948,"mov -0x8(%rbp),%rax",test13_lea_target,0x294c,"sub %fs:0x28,%rax",No,OK,,local,-
rbp,test13_lea_target,0x28f3,"mov %rsp,%rbp",test13_lea_target,0x295c,leave,No,OK,,local,-
rsp,test13_lea_target,0x295c,leave,test13_lea_target,0x295d,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,ret_chain_deep,0x2962,push %rbp,No,OK,,unknown,-
rsp,ret_chain_deep,0x2962,push %rbp,ret_chain_deep,0x2963,"mov %rsp,%rbp",No,OK,,local,-
rax,ret_chain_deep,0x2966,"lea 0x8ba(%rip),%rax",ret_chain_deep,0x296d,"mov %rax,%rdi",No,OK,,local,-
rsp,ret_chain_deep,0x2962,push %rbp,ret_chain_deep,0x2976,pop %rbp,No,OK,,local,-
rsp,ret_chain_deep,0x2962,push %rbp,ret_chain_deep,0x2977,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,ret_chain_mid,0x297c,push %rbp,No,OK,,unknown,-
rsp,ret_chain_mid,0x297c,push %rbp,ret_chain_mid,0x297d,"mov %rsp,%rbp",No,OK,,local,-
rax,ret_chain_mid,0x2980,"lea 0x8ae(%rip),%rax",ret_chain_mid,0x2987,"mov %rax,%rdi",No,OK,,local,-
rsp,ret_chain_mid,0x297c,push %rbp,ret_chain_mid,0x2995,pop %rbp,No,OK,,local,-
rsp,ret_chain_mid,0x297c,push %rbp,ret_chain_mid,0x2996,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test14_ret_chain,0x299b,push %rbp,No,OK,,unknown,-
rsp,test14_ret_chain,0x299b,push %rbp,test14_ret_chain,0x299c,"mov %rsp,%rbp",No,OK,,local,-
rax,test14_ret_chain,0x299f,"lea 0x89c(%rip),%rax",test14_ret_chain,0x29a6,"mov %rax,%rdi",No,OK,,local,-
rsp,test14_ret_chain,0x299b,push %rbp,test14_ret_chain,0x29b4,pop %rbp,No,OK,,local,-
rsp,test14_ret_chain,0x299b,push %rbp,test14_ret_chain,0x29b5,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test15_double_ptr,0x29ba,push %rbp,No,OK,,unknown,-
rsp,test15_double_ptr,0x29ba,push %rbp,test15_double_ptr,0x29bb,"mov %rsp,%rbp",No,OK,,local,-
rsp,test15_double_ptr,0x29ba,push %rbp,test15_double_ptr,0x29be,"sub $0x10,%rsp",No,OK,,local,-
rax,test15_double_ptr,0x29c2,"lea 0x888(%rip),%rax",test15_double_ptr,0x29c9,"mov %rax,%rdi",No,OK,,local,-
rax,test15_double_ptr,0x29d1,"lea 0x2788(%rip),%rax",test15_double_ptr,0x29d8,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,test15_double_ptr,0x29bb,"mov %rsp,%rbp",test15_double_ptr,0x29d8,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,test15_double_ptr,0x29bb,"mov %rsp,%rbp",test15_double_ptr,0x29dc,"mov -0x10(%rbp),%rax",No,OK,,local,-
rax,test15_double_ptr,0x29dc,"mov -0x10(%rbp),%rax",test15_double_ptr,0x29e0,"mov (%rax),%rax",No,OK,,local,-
rax,test15_double_ptr,0x29e0,"mov (%rax),%rax",test15_double_ptr,0x29e3,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test15_double_ptr,0x29bb,"mov %rsp,%rbp",test15_double_ptr,0x29e3,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test15_double_ptr,0x29bb,"mov %rsp,%rbp",test15_double_ptr,0x29e7,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test15_double_ptr,0x29e7,"mov -0x8(%rbp),%rax",test15_double_ptr,0x29eb,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x29e7,local,reg_based
rax,test15_double_ptr,0x29e0,"mov (%rax),%rax",test15_double_ptr,0x29eb,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x29e0,local,reg_based
rax,test15_double_ptr,0x29dc,"mov -0x10(%rbp),%rax",test15_double_ptr,0x29eb,call *%rax,No,WARNING,indirect call reg_based target rax L3: defined at 0x29dc,local,reg_based
rax,test15_double_ptr,0x29d1,"lea 0x2788(%rip),%rax",test15_double_ptr,0x29eb,call *%rax,No,WARNING,indirect call reg_based target rax L4: defined at 0x29d1,local,reg_based
data_segment,test15_double_ptr,0x29d1,← data segment [rip+0x2788],test15_double_ptr,0x29eb,call *%rax,No,WARNING,indirect call reg_based target rax L5: terminal (param) at test15_double_ptr,synthetic,reg_based
rbp,test15_double_ptr,0x29bb,"mov %rsp,%rbp",test15_double_ptr,0x29ee,leave,No,OK,,local,-
rsp,test15_double_ptr,0x29ee,leave,test15_double_ptr,0x29ef,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,get_target,0x29f4,push %rbp,No,OK,,unknown,-
rsp,get_target,0x29f4,push %rbp,get_target,0x29f5,"mov %rsp,%rbp",No,OK,,local,-
rsp,get_target,0x29f4,push %rbp,get_target,0x29f8,"sub $0x30,%rsp",No,OK,,local,-
rdi,get_target,0x0,<param:rdi>,get_target,0x29fc,"mov %edi,-0x24(%rbp)",No,OK,,parameter,-
rbp,get_target,0x29f5,"mov %rsp,%rbp",get_target,0x29fc,"mov %edi,-0x24(%rbp)",No,OK,,local,-
rax,get_target,0x29ff,"mov %fs:0x28,%rax",get_target,0x2a08,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,get_target,0x29f5,"mov %rsp,%rbp",get_target,0x2a08,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,get_target,0x29ff,"mov %fs:0x28,%rax",get_target,0x2a0c,"xor %eax,%eax",No,OK,,local,-
rax,get_target,0x2a0e,"mov 0x257b(%rip),%rax",get_target,0x2a15,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rbp,get_target,0x29f5,"mov %rsp,%rbp",get_target,0x2a15,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rax,get_target,0x2a19,"mov 0x25a8(%rip),%rax",get_target,0x2a20,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rbp,get_target,0x29f5,"mov %rsp,%rbp",get_target,0x2a20,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rax,get_target,0x2a24,"mov 0x256d(%rip),%rax",get_target,0x2a2b,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,get_target,0x29f5,"mov %rsp,%rbp",get_target,0x2a2b,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,get_target,0x29f5,"mov %rsp,%rbp",get_target,0x2a2f,"mov -0x24(%rbp),%ecx",No,OK,,local,-
rcx,get_target,0x2a2f,"mov -0x24(%rbp),%ecx",get_target,0x2a32,"movslq %ecx,%rax",No,OK,,local,-
rax,get_target,0x2a32,"movslq %ecx,%rax",get_target,0x2a3c,"shr $0x20,%rax",No,OK,,local,-
rax,get_target,0x2a3c,"shr $0x20,%rax",get_target,0x2a40,"mov %rax,%rdx",No,OK,,local,-
rcx,get_target,0x2a2f,"mov -0x24(%rbp),%ecx",get_target,0x2a43,"mov %ecx,%eax",No,OK,,local,-
rax,get_target,0x2a43,"mov %ecx,%eax",get_target,0x2a45,"sar $0x1f,%eax",No,OK,,local,-
rax,get_target,0x2a45,"sar $0x1f,%eax",get_target,0x2a48,"sub %eax,%edx",No,OK,,local,-
rdx,get_target,0x2a40,"mov %rax,%rdx",get_target,0x2a48,"sub %eax,%edx",No,OK,,local,-
rdx,get_target,0x2a48,"sub %eax,%edx",get_target,0x2a4a,"mov %edx,%eax",No,OK,,local,-
rax,get_target,0x2a4a,"mov %edx,%eax",get_target,0x2a4c,"add %eax,%eax",No,OK,,local,-
rdx,get_target,0x2a48,"sub %eax,%edx",get_target,0x2a4e,"add %edx,%eax",No,OK,,local,-
rax,get_target,0x2a4c,"add %eax,%eax",get_target,0x2a4e,"add %edx,%eax",No,OK,,local,-
rax,get_target,0x2a4e,"add %edx,%eax",get_target,0x2a50,"sub %eax,%ecx",No,OK,,local,-
rcx,get_target,0x2a2f,"mov -0x24(%rbp),%ecx",get_target,0x2a50,"sub %eax,%ecx",No,OK,,local,-
rcx,get_target,0x2a50,"sub %eax,%ecx",get_target,0x2a52,"mov %ecx,%edx",No,OK,,local,-
rdx,get_target,0x2a52,"mov %ecx,%edx",get_target,0x2a54,"movslq %edx,%rax",No,OK,,local,-
rbp,get_target,0x29f5,"mov %rsp,%rbp",get_target,0x2a5c,"mov -0x8(%rbp),%rdx",No,OK,,local,-
rdx,get_target,0x2a5c,"mov -0x8(%rbp),%rdx",get_target,0x2a60,"sub %fs:0x28,%rdx",No,OK,,local,-
rbp,get_target,0x29f5,"mov %rsp,%rbp",get_target,0x2a70,leave,No,OK,,local,-
rsp,get_target,0x2a70,leave,get_target,0x2a71,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test16_returned_fptr,0x2a76,push %rbp,No,OK,,unknown,-
rsp,test16_returned_fptr,0x2a76,push %rbp,test16_returned_fptr,0x2a77,"mov %rsp,%rbp",No,OK,,local,-
rsp,test16_returned_fptr,0x2a76,push %rbp,test16_returned_fptr,0x2a7a,"sub $0x10,%rsp",No,OK,,local,-
rax,test16_returned_fptr,0x2a7e,"lea 0x7e9(%rip),%rax",test16_returned_fptr,0x2a85,"mov %rax,%rdi",No,OK,,local,-
rax,test16_returned_fptr,0x2a92,call 29f0 <get_target>,test16_returned_fptr,0x2a97,"mov %rax,-0x8(%rbp)",No,OK,,synthetic,-
rbp,test16_returned_fptr,0x2a77,"mov %rsp,%rbp",test16_returned_fptr,0x2a97,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test16_returned_fptr,0x2a77,"mov %rsp,%rbp",test16_returned_fptr,0x2a9b,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test16_returned_fptr,0x2a9b,"mov -0x8(%rbp),%rax",test16_returned_fptr,0x2a9f,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2a9b,local,reg_based
rax,test16_returned_fptr,0x2a92,call 29f0 <get_target>,test16_returned_fptr,0x2a9f,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2a92,synthetic,reg_based
rbp,test16_returned_fptr,0x2a77,"mov %rsp,%rbp",test16_returned_fptr,0x2aa2,leave,No,OK,,local,-
rsp,test16_returned_fptr,0x2aa2,leave,test16_returned_fptr,0x2aa3,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test17_nested_struct,0x2aa8,push %rbp,No,OK,,unknown,-
rsp,test17_nested_struct,0x2aa8,push %rbp,test17_nested_struct,0x2aa9,"mov %rsp,%rbp",No,OK,,local,-
rsp,test17_nested_struct,0x2aa8,push %rbp,test17_nested_struct,0x2aac,"sub $0x30,%rsp",No,OK,,local,-
rax,test17_nested_struct,0x2ab0,"mov %fs:0x28,%rax",test17_nested_struct,0x2ab9,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test17_nested_struct,0x2aa9,"mov %rsp,%rbp",test17_nested_struct,0x2ab9,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test17_nested_struct,0x2ab0,"mov %fs:0x28,%rax",test17_nested_struct,0x2abd,"xor %eax,%eax",No,OK,,local,-
rax,test17_nested_struct,0x2abf,"lea 0x7c0(%rip),%rax",test17_nested_struct,0x2ac6,"mov %rax,%rdi",No,OK,,local,-
rax,test17_nested_struct,0x2ace,"mov 0x24f3(%rip),%rax",test17_nested_struct,0x2ad5,"mov %rax,-0x30(%rbp)",No,OK,,local,-
rbp,test17_nested_struct,0x2aa9,"mov %rsp,%rbp",test17_nested_struct,0x2ad5,"mov %rax,-0x30(%rbp)",No,OK,,local,-
rbp,test17_nested_struct,0x2aa9,"mov %rsp,%rbp",test17_nested_struct,0x2ad9,"movl $0xdead,-0x28(%rbp)",No,OK,,local,-
rbp,test17_nested_struct,0x2aa9,"mov %rsp,%rbp",test17_nested_struct,0x2ae0,"mov -0x30(%rbp),%rax",No,OK,,local,-
