function,address,instruction,src_regs(USE),dst_regs(DEF),indirect_call,indirect_jump,is_ret,indirect_type,indirect_severity,dfi_violation,violation_reason
test02_local_fptr_call,0x149c,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test02_local_fptr_call,0x14a0,"lea 0xbd9(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test02_local_fptr_call,0x14a7,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test02_local_fptr_call,0x14aa,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test02_local_fptr_call,0x14af,"mov 0x2aea(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test02_local_fptr_call,0x14b6,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test02_local_fptr_call,0x14ba,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test02_local_fptr_call,0x14be,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x14ba; indirect call reg_based target rax L2: defined at 0x14af; indirect call reg_based target rax L3: terminal (param) at test02_local_fptr_call
test02_local_fptr_call,0x14c0,nop,-,-,No,No,No,-,none,OK,none
test02_local_fptr_call,0x14c1,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test02_local_fptr_call,0x14c2,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test03_table_fptr_call,0x14c3,endbr64,-,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14c7,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14c8,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14cb,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14cf,"mov %edi,-0x4(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14d2,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14d5,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14d7,"lea 0xbca(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14de,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14e1,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14e6,call 1210 <printf@plt>,-,rax,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14eb,"cmpl $0x0,-0x4(%rbp)",rbp,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14ef,js 1511 <test03_table_fptr_call+0x4e>,-,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14f1,"cmpl $0x3,-0x4(%rbp)",rbp,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14f5,jg 1511 <test03_table_fptr_call+0x4e>,-,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14f7,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14fa,cltq,-,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x14fc,"lea 0x0(,%rax,8),%rdx",-,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x1504,"lea 0x2bf5(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test03_table_fptr_call,0x150b,"mov (%rdx,%rax,1),%rax",-,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x150f,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x1504; indirect call reg_based target rax L2: terminal (param) at test03_table_fptr_call
test03_table_fptr_call,0x1511,nop,-,-,No,No,No,-,none,OK,none
test03_table_fptr_call,0x1512,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test03_table_fptr_call,0x1513,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test04_stack_fptr_call,0x1514,endbr64,-,-,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x1518,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x1519,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x151c,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x1520,"lea 0xba9(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x1527,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x152a,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x152f,"mov 0x2a9a(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x1536,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x153a,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x153e,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x1542,"mov -0x10(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x1546,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x1542; indirect call reg_based target rax L2: defined at 0x153a; indirect call reg_based target rax L3: defined at 0x152f; indirect call reg_based target rax L4: terminal (param) at test04_stack_fptr_call
test04_stack_fptr_call,0x1548,nop,-,-,No,No,No,-,none,OK,none
test04_stack_fptr_call,0x1549,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test04_stack_fptr_call,0x154a,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test05_vtable_call,0x154b,endbr64,-,-,No,No,No,-,none,OK,none
test05_vtable_call,0x154f,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test05_vtable_call,0x1550,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test05_vtable_call,0x1553,"sub $0x20,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test05_vtable_call,0x1557,"lea 0xb9a(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test05_vtable_call,0x155e,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test05_vtable_call,0x1561,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test05_vtable_call,0x1566,"mov 0x2a53(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test05_vtable_call,0x156d,"mov %rax,-0x20(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test05_vtable_call,0x1571,"mov 0x2a28(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test05_vtable_call,0x1578,"mov %rax,-0x18(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test05_vtable_call,0x157c,"movl $0x2a,-0x10(%rbp)",rbp,-,No,No,No,-,none,OK,none
test05_vtable_call,0x1583,"mov -0x20(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test05_vtable_call,0x1587,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x1583; indirect call reg_based target rax L2: defined at 0x1566; indirect call reg_based target rax L3: terminal (param) at test05_vtable_call
test05_vtable_call,0x1589,"mov -0x18(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test05_vtable_call,0x158d,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x1589; indirect call reg_based target rax L2: defined at 0x1571; indirect call reg_based target rax L3: terminal (param) at test05_vtable_call
test05_vtable_call,0x158f,nop,-,-,No,No,No,-,none,OK,none
test05_vtable_call,0x1590,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test05_vtable_call,0x1591,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
call_via_fp,0x1592,endbr64,-,-,No,No,No,-,none,OK,none
call_via_fp,0x1596,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
call_via_fp,0x1597,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
call_via_fp,0x159a,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
call_via_fp,0x159e,"mov %rdi,-0x8(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
call_via_fp,0x15a2,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
call_via_fp,0x15a6,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x15a2; indirect call reg_based target rax L2: terminal (param) at call_via_fp
call_via_fp,0x15a8,nop,-,-,No,No,No,-,none,OK,none
call_via_fp,0x15a9,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
call_via_fp,0x15aa,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test06_callback_arg,0x15ab,endbr64,-,-,No,No,No,-,none,OK,none
test06_callback_arg,0x15af,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test06_callback_arg,0x15b0,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test06_callback_arg,0x15b3,"lea 0xb5e(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test06_callback_arg,0x15ba,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test06_callback_arg,0x15bd,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test06_callback_arg,0x15c2,"mov 0x29cf(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test06_callback_arg,0x15c9,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test06_callback_arg,0x15cc,call 1592 <call_via_fp>,-,rax,No,No,No,-,none,OK,none
test06_callback_arg,0x15d1,nop,-,-,No,No,No,-,none,OK,none
test06_callback_arg,0x15d2,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
test06_callback_arg,0x15d3,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test07_indirect_jump,0x15d4,endbr64,-,-,No,No,No,-,none,OK,none
test07_indirect_jump,0x15d8,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test07_indirect_jump,0x15d9,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test07_indirect_jump,0x15dc,"sub $0x40,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test07_indirect_jump,0x15e0,"mov %edi,-0x34(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
test07_indirect_jump,0x15e3,"mov %fs:0x28,%rax",-,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x15ea,00,-,-,No,No,No,-,none,OK,none
test07_indirect_jump,0x15ec,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test07_indirect_jump,0x15f0,"xor %eax,%eax",rax,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x15f2,"lea 0xb43(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x15f9,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test07_indirect_jump,0x15fc,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x1601,"mov 0x29b8(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x1608,"mov %rax,-0x20(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test07_indirect_jump,0x160c,"mov 0x298d(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x1613,"mov %rax,-0x18(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test07_indirect_jump,0x1617,"mov -0x34(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x161a,"and $0x1,%eax",rax,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x161d,cltq,-,-,No,No,No,-,none,OK,none
test07_indirect_jump,0x161f,"mov -0x20(%rbp,%rax,8),%rax",-,-,No,No,No,-,none,OK,none
test07_indirect_jump,0x1624,"mov %rax,-0x28(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test07_indirect_jump,0x1628,"mov -0x28(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x162c,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x1628; indirect call reg_based target rax L2: defined at 0x161a; indirect call reg_based target rax L3: defined at 0x1617; indirect call reg_based target rax L4: terminal (param) at test07_indirect_jump
test07_indirect_jump,0x162e,"mov 0x299b(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x1635,"mov %rax,-0x30(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test07_indirect_jump,0x1639,"mov -0x30(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x163d,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x1639; indirect call reg_based target rax L2: defined at 0x162e; indirect call reg_based target rax L3: terminal (param) at test07_indirect_jump
test07_indirect_jump,0x163f,nop,-,-,No,No,No,-,none,OK,none
test07_indirect_jump,0x1640,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x1644,"sub %fs:0x28,%rax",rax,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x164b,00,-,-,No,No,No,-,none,OK,none
test07_indirect_jump,0x164d,je 1654 <test07_indirect_jump+0x80>,-,-,No,No,No,-,none,OK,none
test07_indirect_jump,0x164f,call 11f0 <__stack_chk_fail@plt>,-,rax,No,No,No,-,none,OK,none
test07_indirect_jump,0x1654,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test07_indirect_jump,0x1655,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test08_indirect_call_with_retval,0x1656,endbr64,-,-,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x165a,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x165e,"sub $0x20,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1662,"mov %edi,-0x14(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1665,"lea 0xaec(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x166c,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x166f,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1674,"mov 0x2935(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x167b,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x167f,"mov -0x14(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1682,"mov -0x8(%rbp),%rdx",rbp,rdx,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1686,"mov %eax,%edi",rax,rdi,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1688,call *%rdx,rdx,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rdx L1: defined at 0x1682; indirect call reg_based target rdx L2: defined at 0x1674; indirect call reg_based target rdx L3: terminal (param) at test08_indirect_call_with_retval
test08_indirect_call_with_retval,0x168a,"mov %eax,-0xc(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x168d,"mov -0xc(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1690,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1692,"lea 0xae4(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x1699,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x169c,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x16a1,call 1210 <printf@plt>,-,rax,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x16a6,nop,-,-,No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x16a7,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test08_indirect_call_with_retval,0x16a8,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test09_indirect_call_multiarg,0x16a9,endbr64,-,-,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16ad,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16ae,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16b1,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16b5,"lea 0xad4(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16bc,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16bf,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16c4,"mov 0x28fd(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16cb,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16cf,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16d3,"mov $0x1e,%edx",-,rdx,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16d8,"mov $0x14,%esi",-,rsi,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16dd,"mov $0xa,%edi",-,rdi,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16e2,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x16cf; indirect call reg_based target rax L2: defined at 0x16c4; indirect call reg_based target rax L3: terminal (param) at test09_indirect_call_multiarg
test09_indirect_call_multiarg,0x16e4,nop,-,-,No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16e5,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test09_indirect_call_multiarg,0x16e6,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test10_volatile_fptr,0x16e7,endbr64,-,-,No,No,No,-,none,OK,none
test10_volatile_fptr,0x16eb,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test10_volatile_fptr,0x16ec,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test10_volatile_fptr,0x16ef,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test10_volatile_fptr,0x16f3,"lea 0xabe(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test10_volatile_fptr,0x16fa,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test10_volatile_fptr,0x16fd,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test10_volatile_fptr,0x1702,"mov 0x28b7(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test10_volatile_fptr,0x1709,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test10_volatile_fptr,0x170d,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test10_volatile_fptr,0x1711,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x170d; indirect call reg_based target rax L2: defined at 0x1702; indirect call reg_based target rax L3: terminal (param) at test10_volatile_fptr
test10_volatile_fptr,0x1713,nop,-,-,No,No,No,-,none,OK,none
test10_volatile_fptr,0x1714,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test10_volatile_fptr,0x1715,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test11_conditional_indirect,0x1716,endbr64,-,-,No,No,No,-,none,OK,none
test11_conditional_indirect,0x171a,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test11_conditional_indirect,0x171b,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test11_conditional_indirect,0x171e,"sub $0x20,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1722,"mov %edi,-0x14(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1725,"mov -0x14(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1728,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
test11_conditional_indirect,0x172a,"lea 0xabf(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1731,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1734,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1739,call 1210 <printf@plt>,-,rax,No,No,No,-,none,OK,none
test11_conditional_indirect,0x173e,"cmpl $0x0,-0x14(%rbp)",rbp,-,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1742,je 1751 <test11_conditional_indirect+0x3b>,-,-,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1744,"mov 0x2875(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test11_conditional_indirect,0x174b,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test11_conditional_indirect,0x174f,jmp 175c <test11_conditional_indirect+0x46>,-,-,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1751,"mov 0x2848(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1758,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test11_conditional_indirect,0x175c,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1760,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x175c; indirect call reg_based target rax L2: defined at 0x1751; indirect call reg_based target rax L3: terminal (param) at test11_conditional_indirect
test11_conditional_indirect,0x1762,nop,-,-,No,No,No,-,none,OK,none
test11_conditional_indirect,0x1763,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test11_conditional_indirect,0x1764,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test12_switch_style,0x1765,endbr64,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x1769,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test12_switch_style,0x176a,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test12_switch_style,0x176d,"sub $0x20,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test12_switch_style,0x1771,"mov %edi,-0x14(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
test12_switch_style,0x1774,"mov -0x14(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
test12_switch_style,0x1777,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
test12_switch_style,0x1779,"lea 0xaa0(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test12_switch_style,0x1780,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test12_switch_style,0x1783,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
test12_switch_style,0x1788,call 1210 <printf@plt>,-,rax,No,No,No,-,none,OK,none
test12_switch_style,0x178d,"movq $0x0,-0x8(%rbp)",rbp,-,No,No,No,-,none,OK,none
test12_switch_style,0x1795,"cmpl $0x2,-0x14(%rbp)",rbp,-,No,No,No,-,none,OK,none
test12_switch_style,0x1799,je 17c9 <test12_switch_style+0x64>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x179b,"cmpl $0x2,-0x14(%rbp)",rbp,-,No,No,No,-,none,OK,none
test12_switch_style,0x179f,jg 17d6 <test12_switch_style+0x71>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17a1,"cmpl $0x0,-0x14(%rbp)",rbp,-,No,No,No,-,none,OK,none
test12_switch_style,0x17a5,je 17af <test12_switch_style+0x4a>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17a7,"cmpl $0x1,-0x14(%rbp)",rbp,-,No,No,No,-,none,OK,none
test12_switch_style,0x17ab,je 17bc <test12_switch_style+0x57>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17ad,jmp 17d6 <test12_switch_style+0x71>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17af,"mov 0x280a(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test12_switch_style,0x17b6,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test12_switch_style,0x17ba,jmp 17e2 <test12_switch_style+0x7d>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17bc,"mov 0x27dd(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test12_switch_style,0x17c3,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test12_switch_style,0x17c7,jmp 17e2 <test12_switch_style+0x7d>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17c9,"mov 0x2800(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test12_switch_style,0x17d0,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test12_switch_style,0x17d4,jmp 17e2 <test12_switch_style+0x7d>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17d6,"mov 0x27bb(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test12_switch_style,0x17dd,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test12_switch_style,0x17e1,nop,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17e2,"cmpq $0x0,-0x8(%rbp)",rbp,-,No,No,No,-,none,OK,none
test12_switch_style,0x17e7,je 17ef <test12_switch_style+0x8a>,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17e9,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test12_switch_style,0x17ed,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x17e9; indirect call reg_based target rax L2: defined at 0x17d6; indirect call reg_based target rax L3: terminal (param) at test12_switch_style
test12_switch_style,0x17ef,nop,-,-,No,No,No,-,none,OK,none
test12_switch_style,0x17f0,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test12_switch_style,0x17f1,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test13_runtime_computed_target,0x17f2,endbr64,-,-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x17f6,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x17fa,"sub $0x30,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x17fe,"mov %fs:0x28,%rax",-,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1805,00,-,-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1807,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x180b,"xor %eax,%eax",rax,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x180d,"lea 0xa34(%rip),%rax",-,rax,No,No,No,-,none,OK,none
