jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x10,call,5,call 15 <e1000_alloc_dummy_rx_buffers>,e8 00 00 00 00,函数调用,cleanup_module,0x10,0x15,e1000_alloc_dummy_rx_buffers,0x15
0x1a,jmp,5,jmp 1f <e1000_alloc_dummy_rx_buffers>,e9 00 00 00 00,无条件跳转,e1000_configure_rx.cold,0x15,0x1f,e1000_alloc_dummy_rx_buffers,0x15
0x30,call,5,call 35 <e1000_fix_features>,e8 00 00 00 00,函数调用,e1000_fix_features,0x30,0x35,e1000_fix_features,0x30
0x53,jmp,5,jmp 58 <e1000_fix_features>,e9 00 00 00 00,无条件跳转,e1000_unmap_and_free_tx_resource.cold,0x52,0x58,e1000_fix_features,0x52
0x70,call,5,call 75 <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_regdump,0x70,0x75,e1000_regdump,0x70
0x452,call,5,call 457 <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_check_for_link.cold,0x446,0x457,e1000_regdump,0x446
0x462,ja,2,ja 4ab <e1000_regdump>,77 47,条件跳转,e1000_check_for_link.cold,0x446,0x4ab,e1000_regdump,0x4a5
0x477,call,5,call 47c <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_check_for_link.cold,0x446,0x47c,e1000_regdump,0x446
0x480,jne,2,jne 457 <e1000_regdump>,75 d5,条件跳转,e1000_check_for_link.cold,0x446,0x457,e1000_regdump,0x446
0x48f,jne,2,jne 4c5 <e1000_regdump>,75 34,条件跳转,e1000_check_for_link.cold,0x446,0x4c5,e1000_regdump,0x4ba
0x4a6,jmp,5,jmp 4ab <e1000_regdump>,e9 00 00 00 00,无条件跳转,e1000_copper_link_igp_setup.cold,0x4a5,0x4ab,e1000_regdump,0x4a5
0x4b8,call,5,call 4bd <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_copper_link_igp_setup.cold,0x4a5,0x4bd,e1000_regdump,0x4ba
0x4c3,jmp,2,jmp 464 <e1000_regdump>,eb 9f,无条件跳转,e1000_copper_link_mgp_setup.cold,0x4ba,0x464,e1000_regdump,0x446
0x4c5,call,5,call 4ca <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_copper_link_mgp_setup.cold,0x4ba,0x4ca,e1000_regdump,0x4ba
0x4e0,call,5,call 4e5 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_dump,0x4e0,0x4e5,e1000_dump,0x4e0
0x4ec,jne,2,jne 509 <e1000_dump>,75 1b,条件跳转,e1000_setup_link.cold,0x4e8,0x509,e1000_dump,0x4e8
0x504,jmp,5,jmp 509 <e1000_dump>,e9 00 00 00 00,无条件跳转,e1000_setup_link.cold,0x4e8,0x509,e1000_dump,0x4e8
0x527,call,5,call 70 <e1000_regdump>,e8 44 fb ff ff,函数调用,e1000_phy_get_info.cold,0x512,0x70,e1000_regdump,0x70
0x533,call,5,call 538 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_phy_get_info.cold,0x512,0x538,e1000_dump,0x512
0x53f,call,5,call 544 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_reset_adaptive.cold,0x53a,0x544,e1000_dump,0x53a
0x54b,call,5,call 550 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_reset_adaptive.cold,0x53a,0x550,e1000_dump,0x53a
0x557,je,6,je 61a <e1000_dump>,0f 84 bd 00 00 00,条件跳转,e1000_reset_adaptive.cold,0x53a,0x61a,e1000_dump,0x5f3
0x56d,jne,2,jne 5d3 <e1000_dump>,75 64,条件跳转,e1000_update_adaptive.cold,0x564,0x5d3,e1000_dump,0x5a3
0x56f,jmp,5,jmp 61a <e1000_dump>,e9 a6 00 00 00,无条件跳转,e1000_update_adaptive.cold,0x564,0x61a,e1000_dump,0x5f3
0x5c2,call,5,call 5c7 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_get_ethtool_stats.cold,0x5a3,0x5c7,e1000_dump,0x5a3
0x5d1,je,2,je 61a <e1000_dump>,74 47,条件跳转,e1000_get_ethtool_stats.cold,0x5a3,0x61a,e1000_dump,0x5f3
0x5d7,jae,2,jae 61a <e1000_dump>,73 41,条件跳转,e1000_get_ethtool_stats.cold,0x5a3,0x61a,e1000_dump,0x5f3
0x5fa,jne,6,jne 574 <e1000_dump>,0f 85 74 ff ff ff,条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x574,e1000_dump,0x564
0x615,jmp,5,jmp 582 <e1000_dump>,e9 68 ff ff ff,无条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x582,e1000_dump,0x564
0x621,call,5,call 626 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_setup_desc_rings.cold,0x5f3,0x626,e1000_dump,0x5f3
0x62d,call,5,call 632 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_setup_desc_rings.cold,0x5f3,0x632,e1000_dump,0x5f3
0x639,je,6,je 77f <e1000_dump>,0f 84 40 01 00 00,条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x77f,e1000_dump,0x5f3
0x649,jne,2,jne 6ad <e1000_dump>,75 62,条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x6ad,e1000_dump,0x5f3
0x64b,jmp,2,jmp 6b3 <e1000_dump>,eb 66,无条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x6b3,e1000_dump,0x5f3
0x666,je,2,je 67e <e1000_dump>,74 16,条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x67e,e1000_dump,0x5f3
0x69e,call,5,call 6a3 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_setup_desc_rings.cold,0x5f3,0x6a3,e1000_dump,0x5f3
0x6ab,je,2,je 6b3 <e1000_dump>,74 06,条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x6b3,e1000_dump,0x5f3
0x6b1,jb,2,jb 64d <e1000_dump>,72 9a,条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x64d,e1000_dump,0x5f3
0x6c0,call,5,call 6c5 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_setup_desc_rings.cold,0x5f3,0x6c5,e1000_dump,0x5f3
0x70b,call,5,call 710 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_setup_desc_rings.cold,0x5f3,0x710,e1000_dump,0x5f3
0x717,jne,2,jne 6c5 <e1000_dump>,75 ac,条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x6c5,e1000_dump,0x5f3
0x726,call,5,call 72b <e1000_dump>,e8 00 00 00 00,函数调用,e1000_setup_desc_rings.cold,0x5f3,0x72b,e1000_dump,0x5f3
0x771,call,5,call 776 <e1000_dump>,e8 00 00 00 00,函数调用,e1000_setup_desc_rings.cold,0x5f3,0x776,e1000_dump,0x5f3
0x77d,jne,2,jne 72b <e1000_dump>,75 ac,条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x72b,e1000_dump,0x5f3
0x7a3,jmp,5,jmp 7a8 <e1000_dump>,e9 00 00 00 00,无条件跳转,e1000_setup_desc_rings.cold,0x5f3,0x7a8,e1000_dump,0x5f3
0x7c0,call,5,call 7c5 <e1000_update_itr>,e8 00 00 00 00,函数调用,e1000_update_itr,0x7c0,0x7c5,e1000_update_itr,0x7c0
0x7d3,jbe,2,jbe 7ec <e1000_update_itr>,76 17,条件跳转,e1000_update_itr,0x7c0,0x7ec,e1000_update_itr,0x7c0
0x7d9,je,2,je 7ec <e1000_update_itr>,74 11,条件跳转,e1000_update_itr,0x7c0,0x7ec,e1000_update_itr,0x7c0
0x7df,je,2,je 85d <e1000_update_itr>,74 7c,条件跳转,e1000_update_itr,0x7c0,0x85d,e1000_update_itr,0x7c0
0x7e5,je,2,je 835 <e1000_update_itr>,74 4e,条件跳转,e1000_update_itr,0x7c0,0x835,e1000_update_itr,0x7c0
0x7ea,je,2,je 7fd <e1000_update_itr>,74 11,条件跳转,e1000_update_itr,0x7c0,0x7fd,e1000_update_itr,0x7c0
0x7f8,jmp,5,jmp 7fd <e1000_update_itr>,e9 00 00 00 00,无条件跳转,e1000_update_itr,0x7c0,0x7fd,e1000_update_itr,0x7c0
0x80f,jg,2,jg 7ec <e1000_update_itr>,7f db,条件跳转,e1000_update_itr,0x7c0,0x7ec,e1000_update_itr,0x7c0
0x830,jmp,5,jmp 835 <e1000_update_itr>,e9 00 00 00 00,无条件跳转,e1000_update_itr,0x7c0,0x835,e1000_update_itr,0x7c0
0x83b,jle,6,jle 8e0 <e1000_update_itr>,0f 8e 9f 00 00 00,条件跳转,e1000_update_itr,0x7c0,0x8e0,e1000_update_itr,0x7c0
0x858,jmp,5,jmp 85d <e1000_update_itr>,e9 00 00 00 00,无条件跳转,e1000_update_itr,0x7c0,0x85d,e1000_update_itr,0x7c0
0x86a,jle,2,jle 8a7 <e1000_update_itr>,7e 3b,条件跳转,e1000_update_itr,0x7c0,0x8a7,e1000_update_itr,0x7c0
0x86f,jle,2,jle 891 <e1000_update_itr>,7e 20,条件跳转,e1000_update_itr,0x7c0,0x891,e1000_update_itr,0x7c0
0x876,jg,2,jg 891 <e1000_update_itr>,7f 19,条件跳转,e1000_update_itr,0x7c0,0x891,e1000_update_itr,0x7c0
0x88c,jmp,5,jmp 891 <e1000_update_itr>,e9 00 00 00 00,无条件跳转,e1000_update_itr,0x7c0,0x891,e1000_update_itr,0x7c0
0x8a2,jmp,5,jmp 8a7 <e1000_update_itr>,e9 00 00 00 00,无条件跳转,e1000_update_itr,0x7c0,0x8a7,e1000_update_itr,0x7c0
0x8b2,jg,6,jg 7ec <e1000_update_itr>,0f 8f 34 ff ff ff,条件跳转,e1000_update_itr,0x7c0,0x7ec,e1000_update_itr,0x7c0
0x8db,jmp,5,jmp 8e0 <e1000_update_itr>,e9 00 00 00 00,无条件跳转,e1000_update_itr,0x7c0,0x8e0,e1000_update_itr,0x7c0
0x8fa,jmp,5,jmp 8ff <e1000_update_itr>,e9 00 00 00 00,无条件跳转,e1000_update_itr,0x7c0,0x8ff,e1000_update_itr,0x7c0
0x910,call,5,call 915 <e1000_request_irq>,e8 00 00 00 00,函数调用,e1000_request_irq,0x910,0x915,e1000_request_irq,0x910
0x94a,call,5,call 94f <e1000_request_irq>,e8 00 00 00 00,函数调用,e1000_request_irq,0x910,0x94f,e1000_request_irq,0x910
0x951,je,2,je 95c <e1000_request_irq>,74 09,条件跳转,e1000_request_irq,0x910,0x95c,e1000_request_irq,0x910
0x95a,jne,2,jne 974 <e1000_request_irq>,75 18,条件跳转,e1000_request_irq,0x910,0x974,e1000_request_irq,0x910
0x96f,jmp,5,jmp 974 <e1000_request_irq>,e9 00 00 00 00,无条件跳转,e1000_request_irq,0x910,0x974,e1000_request_irq,0x910
0x987,call,5,call 98c <e1000_request_irq>,e8 00 00 00 00,函数调用,e1000_request_irq,0x910,0x98c,e1000_request_irq,0x910
0x9a2,jmp,5,jmp 9a7 <e1000_request_irq>,e9 00 00 00 00,无条件跳转,e1000_request_irq,0x910,0x9a7,e1000_request_irq,0x910
0x9c0,call,5,call 9c5 <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x9c0,0x9c5,e1000_down_and_stop,0x9c0
0x9dc,call,5,call 9e1 <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x9c0,0x9e1,e1000_down_and_stop,0x9c0
0x9e8,call,5,call 9ed <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x9c0,0x9ed,e1000_down_and_stop,0x9c0
0x9f4,call,5,call 9f9 <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x9c0,0x9f9,e1000_down_and_stop,0x9c0
0xa02,je,2,je a12 <e1000_down_and_stop>,74 0e,条件跳转,e1000_down_and_stop,0x9c0,0xa12,e1000_down_and_stop,0x9c0
0xa0d,jmp,5,jmp a12 <e1000_down_and_stop>,e9 00 00 00 00,无条件跳转,e1000_down_and_stop,0x9c0,0xa12,e1000_down_and_stop,0x9c0
0xa19,call,5,call a1e <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x9c0,0xa1e,e1000_down_and_stop,0x9c0
0xa27,jmp,5,jmp a2c <e1000_down_and_stop>,e9 00 00 00 00,无条件跳转,e1000_down_and_stop,0x9c0,0xa2c,e1000_down_and_stop,0x9c0
0xa40,call,5,call a45 <e1000_update_phy_info_task>,e8 00 00 00 00,函数调用,e1000_update_phy_info_task,0xa40,0xa45,e1000_update_phy_info_task,0xa40
0xa57,call,5,call a5c <e1000_update_phy_info_task>,e8 00 00 00 00,函数调用,e1000_update_phy_info_task,0xa40,0xa5c,e1000_update_phy_info_task,0xa40
0xa63,jmp,5,jmp a68 <e1000_update_phy_info_task>,e9 00 00 00 00,无条件跳转,e1000_update_phy_info_task,0xa40,0xa68,e1000_update_phy_info_task,0xa40
0xa80,call,5,call a85 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xa85,e1000_smartspeed,0xa80
0xab2,jne,2,jne af7 <e1000_smartspeed>,75 43,条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xabe,je,2,je af7 <e1000_smartspeed>,74 37,条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xac7,je,2,je af7 <e1000_smartspeed>,74 2e,条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xad8,je,2,je b1f <e1000_smartspeed>,74 45,条件跳转,e1000_smartspeed,0xa80,0xb1f,e1000_smartspeed,0xa80
0xadd,je,6,je bca <e1000_smartspeed>,0f 84 e7 00 00 00,条件跳转,e1000_smartspeed,0xa80,0xbca,e1000_smartspeed,0xa80
0xb04,jne,6,jne c39 <e1000_smartspeed>,0f 85 2f 01 00 00,条件跳转,e1000_smartspeed,0xa80,0xc39,e1000_smartspeed,0xa80
0xb1a,jmp,5,jmp b1f <e1000_smartspeed>,e9 00 00 00 00,无条件跳转,e1000_smartspeed,0xa80,0xb1f,e1000_smartspeed,0xa80
0xb2b,call,5,call b30 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xb30,e1000_smartspeed,0xa80
0xb35,jns,2,jns af7 <e1000_smartspeed>,79 c0,条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xb43,call,5,call b48 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xb48,e1000_smartspeed,0xa80
0xb4d,jns,2,jns af7 <e1000_smartspeed>,79 a8,条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xb5b,call,5,call b60 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xb60,e1000_smartspeed,0xa80
0xb67,je,2,je af7 <e1000_smartspeed>,74 8e,条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xb7b,call,5,call b80 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xb80,e1000_smartspeed,0xa80
0xb8a,call,5,call b8f <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xb8f,e1000_smartspeed,0xa80
0xb91,jne,6,jne af7 <e1000_smartspeed>,0f 85 60 ff ff ff,条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xba0,call,5,call ba5 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xba5,e1000_smartspeed,0xa80
0xba7,jne,6,jne af7 <e1000_smartspeed>,0f 85 4a ff ff ff,条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xbc0,call,5,call bc5 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xbc5,e1000_smartspeed,0xa80
0xbc5,jmp,5,jmp af7 <e1000_smartspeed>,e9 2d ff ff ff,无条件跳转,e1000_smartspeed,0xa80,0xaf7,e1000_smartspeed,0xa80
0xbd6,call,5,call bdb <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xbdb,e1000_smartspeed,0xa80
0xbf1,call,5,call bf6 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xbf6,e1000_smartspeed,0xa80
0xbf9,call,5,call bfe <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xbfe,e1000_smartspeed,0xa80
0xc00,je,2,je c0d <e1000_smartspeed>,74 0b,条件跳转,e1000_smartspeed,0xa80,0xc0d,e1000_smartspeed,0xa80
0xc08,jmp,5,jmp ae3 <e1000_smartspeed>,e9 d6 fe ff ff,无条件跳转,e1000_smartspeed,0xa80,0xae3,e1000_smartspeed,0xa80
0xc16,call,5,call c1b <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xc1b,e1000_smartspeed,0xa80
0xc1d,jne,2,jne c02 <e1000_smartspeed>,75 e3,条件跳转,e1000_smartspeed,0xa80,0xc02,e1000_smartspeed,0xa80
0xc32,call,5,call c37 <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xc37,e1000_smartspeed,0xa80
0xc37,jmp,2,jmp c02 <e1000_smartspeed>,eb c9,无条件跳转,e1000_smartspeed,0xa80,0xc02,e1000_smartspeed,0xa80
0xc39,call,5,call c3e <e1000_smartspeed>,e8 00 00 00 00,函数调用,e1000_smartspeed,0xa80,0xc3e,e1000_smartspeed,0xa80
0xc50,call,5,call c55 <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_power_down_phy,0xc50,0xc55,e1000_power_down_phy,0xc50
0xc75,jne,2,jne c82 <e1000_power_down_phy>,75 0b,条件跳转,e1000_power_down_phy,0xc50,0xc82,e1000_power_down_phy,0xc50
0xc80,ja,2,ja ca5 <e1000_power_down_phy>,77 23,条件跳转,e1000_power_down_phy,0xc50,0xca5,e1000_power_down_phy,0xc50
0xc8f,jne,2,jne d0c <e1000_power_down_phy>,75 7b,条件跳转,e1000_power_down_phy,0xc50,0xd0c,e1000_power_down_phy,0xc50
0xca0,jmp,5,jmp ca5 <e1000_power_down_phy>,e9 00 00 00 00,无条件跳转,e1000_power_down_phy,0xc50,0xca5,e1000_power_down_phy,0xc50
0xcad,jne,2,jne c82 <e1000_power_down_phy>,75 d3,条件跳转,e1000_power_down_phy,0xc50,0xc82,e1000_power_down_phy,0xc50
0xcbb,ja,2,ja c82 <e1000_power_down_phy>,77 c5,条件跳转,e1000_power_down_phy,0xc50,0xc82,e1000_power_down_phy,0xc50
0xcce,jne,2,jne c82 <e1000_power_down_phy>,75 b2,条件跳转,e1000_power_down_phy,0xc50,0xc82,e1000_power_down_phy,0xc50
0xce0,call,5,call ce5 <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_power_down_phy,0xc50,0xce5,e1000_power_down_phy,0xc50
0xcf8,call,5,call cfd <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_power_down_phy,0xc50,0xcfd,e1000_power_down_phy,0xc50
0xd02,call,5,call d07 <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_power_down_phy,0xc50,0xd07,e1000_power_down_phy,0xc50
0xd07,jmp,5,jmp c82 <e1000_power_down_phy>,e9 76 ff ff ff,无条件跳转,e1000_power_down_phy,0xc50,0xc82,e1000_power_down_phy,0xc50
0xd0c,call,5,call d11 <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_power_down_phy,0xc50,0xd11,e1000_power_down_phy,0xc50
0xd30,call,5,call d35 <e1000_configure_tx>,e8 00 00 00 00,函数调用,e1000_configure_tx,0xd30,0xd35,e1000_configure_tx,0xd30
0xe9a,jbe,2,jbe eaf <e1000_configure_tx>,76 13,条件跳转,e1000_configure_tx,0xd30,0xeaf,e1000_configure_tx,0xd30
0xebd,call,5,call ec2 <e1000_configure_tx>,e8 00 00 00 00,函数调用,e1000_configure_tx,0xd30,0xec2,e1000_configure_tx,0xd30
0xeec,ja,2,ja f1a <e1000_configure_tx>,77 2c,条件跳转,e1000_configure_tx,0xd30,0xf1a,e1000_configure_tx,0xd30
0xf15,jmp,5,jmp f1a <e1000_configure_tx>,e9 00 00 00 00,无条件跳转,e1000_configure_tx,0xd30,0xf1a,e1000_configure_tx,0xd30
0xf28,jne,2,jne ef9 <e1000_configure_tx>,75 cf,条件跳转,e1000_configure_tx,0xd30,0xef9,e1000_configure_tx,0xd30
0xf31,jne,2,jne ef9 <e1000_configure_tx>,75 c6,条件跳转,e1000_configure_tx,0xd30,0xef9,e1000_configure_tx,0xd30
0xf3a,jmp,2,jmp ef9 <e1000_configure_tx>,eb bd,无条件跳转,e1000_configure_tx,0xd30,0xef9,e1000_configure_tx,0xd30
0xf50,call,5,call f55 <e1000_setup_rctl>,e8 00 00 00 00,函数调用,e1000_setup_rctl,0xf50,0xf55,e1000_setup_rctl,0xf50
0xf8a,ja,6,ja f90 <e1000_setup_rctl>,0f 87 00 00 00 00,条件跳转,e1000_setup_rctl,0xf50,0xf90,e1000_setup_rctl,0xf50
0xfb8,ja,2,ja fbf <e1000_setup_rctl>,77 05,条件跳转,e1000_setup_rctl,0xf50,0xfbf,e1000_setup_rctl,0xf50
0xfdc,je,2,je 1004 <e1000_setup_rctl>,74 26,条件跳转,e1000_setup_rctl,0xf50,0x1004,e1000_setup_rctl,0xf50
0xfeb,je,2,je 1004 <e1000_setup_rctl>,74 17,条件跳转,e1000_setup_rctl,0xf50,0x1004,e1000_setup_rctl,0xf50
0x103a,jmp,5,jmp 103f <e1000_setup_rctl>,e9 00 00 00 00,无条件跳转,e1000_setup_rctl,0xf50,0x103f,e1000_setup_rctl,0xf50
0x1050,call,5,call 1055 <e1000_configure_rx>,e8 00 00 00 00,函数调用,e1000_configure_rx,0x1050,0x1055,e1000_configure_rx,0x1050
0x10ff,jbe,2,jbe 1128 <e1000_configure_rx>,76 27,条件跳转,e1000_configure_rx,0x1050,0x1128,e1000_configure_rx,0x1050
0x111c,jne,6,jne 1280 <e1000_configure_rx>,0f 85 5e 01 00 00,条件跳转,e1000_configure_rx,0x1050,0x1280,e1000_configure_rx,0x1050
0x1212,jbe,2,jbe 1257 <e1000_configure_rx>,76 43,条件跳转,e1000_configure_rx,0x1050,0x1257,e1000_configure_rx,0x1050
0x122e,ja,6,ja 1234 <e1000_configure_rx>,0f 87 00 00 00 00,条件跳转,e1000_configure_rx,0x1050,0x1234,e1000_configure_rx,0x1050
0x127b,jmp,5,jmp 1280 <e1000_configure_rx>,e9 00 00 00 00,无条件跳转,e1000_configure_rx,0x1050,0x1280,e1000_configure_rx,0x1050
0x12a2,jmp,5,jmp 1122 <e1000_configure_rx>,e9 7b fe ff ff,无条件跳转,e1000_configure_rx,0x1050,0x1122,e1000_configure_rx,0x1050
0x12c0,call,5,call 12c5 <e1000_tbi_should_accept>,e8 00 00 00 00,函数调用,e1000_tbi_should_accept,0x12c0,0x12c5,e1000_tbi_should_accept,0x12c0
0x12ee,ja,6,ja 12f4 <e1000_tbi_should_accept>,0f 87 00 00 00 00,条件跳转,e1000_tbi_should_accept,0x12c0,0x12f4,e1000_tbi_should_accept,0x12c0
0x12f7,je,2,je 130c <e1000_tbi_should_accept>,74 13,条件跳转,e1000_tbi_should_accept,0x12c0,0x130c,e1000_tbi_should_accept,0x12c0
0x130a,jne,2,jne 132a <e1000_tbi_should_accept>,75 1e,条件跳转,e1000_tbi_should_accept,0x12c0,0x132a,e1000_tbi_should_accept,0x12c0
0x1325,jmp,5,jmp 132a <e1000_tbi_should_accept>,e9 00 00 00 00,无条件跳转,e1000_tbi_should_accept,0x12c0,0x132a,e1000_tbi_should_accept,0x12c0
0x1336,je,2,je 1352 <e1000_tbi_should_accept>,74 1a,条件跳转,e1000_tbi_should_accept,0x12c0,0x1352,e1000_tbi_should_accept,0x12c0
0x133d,jae,2,jae 134e <e1000_tbi_should_accept>,73 0f,条件跳转,e1000_tbi_should_accept,0x12c0,0x134e,e1000_tbi_should_accept,0x12c0
0x134c,jae,2,jae 1365 <e1000_tbi_should_accept>,73 17,条件跳转,e1000_tbi_should_accept,0x12c0,0x1365,e1000_tbi_should_accept,0x12c0
0x1350,jmp,2,jmp 130c <e1000_tbi_should_accept>,eb ba,无条件跳转,e1000_tbi_should_accept,0x12c0,0x130c,e1000_tbi_should_accept,0x12c0
0x1354,jae,2,jae 134e <e1000_tbi_should_accept>,73 f8,条件跳转,e1000_tbi_should_accept,0x12c0,0x134e,e1000_tbi_should_accept,0x12c0
0x1363,jb,2,jb 134e <e1000_tbi_should_accept>,72 e9,条件跳转,e1000_tbi_should_accept,0x12c0,0x134e,e1000_tbi_should_accept,0x12c0
0x1377,call,5,call 137c <e1000_tbi_should_accept>,e8 00 00 00 00,函数调用,e1000_tbi_should_accept,0x12c0,0x137c,e1000_tbi_should_accept,0x12c0
0x13b7,je,2,je 13ca <e1000_tbi_should_accept>,74 11,条件跳转,e1000_tbi_should_accept,0x12c0,0x13ca,e1000_tbi_should_accept,0x12c0
0x13bf,jne,2,jne 13ca <e1000_tbi_should_accept>,75 09,条件跳转,e1000_tbi_should_accept,0x12c0,0x13ca,e1000_tbi_should_accept,0x12c0
0x13dc,je,6,je 1472 <e1000_tbi_should_accept>,0f 84 90 00 00 00,条件跳转,e1000_tbi_should_accept,0x12c0,0x1472,e1000_tbi_should_accept,0x12c0
0x13e6,je,2,je 13f1 <e1000_tbi_should_accept>,74 09,条件跳转,e1000_tbi_should_accept,0x12c0,0x13f1,e1000_tbi_should_accept,0x12c0
0x13f9,je,2,je 1457 <e1000_tbi_should_accept>,74 5c,条件跳转,e1000_tbi_should_accept,0x12c0,0x1457,e1000_tbi_should_accept,0x12c0
0x13fe,je,2,je 1443 <e1000_tbi_should_accept>,74 43,条件跳转,e1000_tbi_should_accept,0x12c0,0x1443,e1000_tbi_should_accept,0x12c0
0x1403,je,2,je 1480 <e1000_tbi_should_accept>,74 7b,条件跳转,e1000_tbi_should_accept,0x12c0,0x1480,e1000_tbi_should_accept,0x12c0
0x140a,je,6,je 1494 <e1000_tbi_should_accept>,0f 84 84 00 00 00,条件跳转,e1000_tbi_should_accept,0x12c0,0x1494,e1000_tbi_should_accept,0x12c0
0x1415,je,6,je 14a8 <e1000_tbi_should_accept>,0f 84 8d 00 00 00,条件跳转,e1000_tbi_should_accept,0x12c0,0x14a8,e1000_tbi_should_accept,0x12c0
0x1420,je,6,je 14bf <e1000_tbi_should_accept>,0f 84 99 00 00 00,条件跳转,e1000_tbi_should_accept,0x12c0,0x14bf,e1000_tbi_should_accept,0x12c0
0x142b,jne,2,jne 1436 <e1000_tbi_should_accept>,75 09,条件跳转,e1000_tbi_should_accept,0x12c0,0x1436,e1000_tbi_should_accept,0x12c0
0x1439,call,5,call 143e <e1000_tbi_should_accept>,e8 00 00 00 00,函数调用,e1000_tbi_should_accept,0x12c0,0x143e,e1000_tbi_should_accept,0x12c0
0x143e,jmp,5,jmp 130c <e1000_tbi_should_accept>,e9 c9 fe ff ff,无条件跳转,e1000_tbi_should_accept,0x12c0,0x130c,e1000_tbi_should_accept,0x12c0
0x1455,jmp,2,jmp 1436 <e1000_tbi_should_accept>,eb df,无条件跳转,e1000_tbi_should_accept,0x12c0,0x1436,e1000_tbi_should_accept,0x12c0
0x1462,je,2,je 13fb <e1000_tbi_should_accept>,74 97,条件跳转,e1000_tbi_should_accept,0x12c0,0x13fb,e1000_tbi_should_accept,0x12c0
0x1470,jmp,2,jmp 13fb <e1000_tbi_should_accept>,eb 89,无条件跳转,e1000_tbi_should_accept,0x12c0,0x13fb,e1000_tbi_should_accept,0x12c0
