jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x0,callq,5,callq 5 <e1000_alloc_dummy_rx_buffers>,e8 00 00 00 00,函数调用,.altinstr_replacement,0x0,0x5,e1000_alloc_dummy_rx_buffers,0x0
0x10,callq,5,callq 15 <e1000_fix_features>,e8 00 00 00 00,函数调用,e1000_fix_features,0x10,0x15,e1000_fix_features,0x10
0x40,callq,5,callq 45 <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_regdump,0x40,0x45,e1000_regdump,0x40
0x3d7,callq,5,callq 3dc <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_xmit_frame.cold,0x2f8,0x3dc,e1000_regdump,0x2f8
0x3ea,ja,2,ja 427 <e1000_regdump>,77 3b,条件跳转,e1000_xmit_frame.cold,0x2f8,0x427,e1000_regdump,0x2f8
0x3ff,callq,5,callq 404 <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_xmit_frame.cold,0x2f8,0x404,e1000_regdump,0x2f8
0x408,jne,2,jne 3dc <e1000_regdump>,75 d2,条件跳转,e1000_xmit_frame.cold,0x2f8,0x3dc,e1000_regdump,0x2f8
0x417,jne,2,jne 441 <e1000_regdump>,75 28,条件跳转,e1000_xmit_frame.cold,0x2f8,0x441,e1000_regdump,0x2f8
0x434,callq,5,callq 439 <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_xmit_frame.cold,0x2f8,0x439,e1000_regdump,0x2f8
0x43f,jmp,2,jmp 3ec <e1000_regdump>,eb ab,无条件跳转,e1000_xmit_frame.cold,0x2f8,0x3ec,e1000_regdump,0x2f8
0x441,callq,5,callq 446 <e1000_regdump>,e8 00 00 00 00,函数调用,e1000_xmit_frame.cold,0x2f8,0x446,e1000_regdump,0x2f8
0x450,callq,5,callq 455 <e1000_update_itr>,e8 00 00 00 00,函数调用,e1000_update_itr,0x450,0x455,e1000_update_itr,0x450
0x463,jbe,2,jbe 47c <e1000_update_itr>,76 17,条件跳转,e1000_update_itr,0x450,0x47c,e1000_update_itr,0x450
0x469,je,2,je 47c <e1000_update_itr>,74 11,条件跳转,e1000_update_itr,0x450,0x47c,e1000_update_itr,0x450
0x46f,je,2,je 4c8 <e1000_update_itr>,74 57,条件跳转,e1000_update_itr,0x450,0x4c8,e1000_update_itr,0x450
0x475,je,2,je 4af <e1000_update_itr>,74 38,条件跳转,e1000_update_itr,0x450,0x4af,e1000_update_itr,0x450
0x47a,je,2,je 482 <e1000_update_itr>,74 06,条件跳转,e1000_update_itr,0x450,0x482,e1000_update_itr,0x450
0x494,jg,2,jg 47c <e1000_update_itr>,7f e6,条件跳转,e1000_update_itr,0x450,0x47c,e1000_update_itr,0x450
0x4b5,jle,2,jle 52a <e1000_update_itr>,7e 73,条件跳转,e1000_update_itr,0x450,0x52a,e1000_update_itr,0x450
0x4d5,jle,2,jle 4fc <e1000_update_itr>,7e 25,条件跳转,e1000_update_itr,0x450,0x4fc,e1000_update_itr,0x450
0x4da,jle,2,jle 4f1 <e1000_update_itr>,7e 15,条件跳转,e1000_update_itr,0x450,0x4f1,e1000_update_itr,0x450
0x4e1,jg,2,jg 4f1 <e1000_update_itr>,7f 0e,条件跳转,e1000_update_itr,0x450,0x4f1,e1000_update_itr,0x450
0x507,jg,6,jg 47c <e1000_update_itr>,0f 8f 6f ff ff ff,条件跳转,e1000_update_itr,0x450,0x47c,e1000_update_itr,0x450
0x540,callq,5,callq 545 <e1000_maybe_stop_tx>,e8 00 00 00 00,函数调用,e1000_maybe_stop_tx,0x540,0x545,e1000_maybe_stop_tx,0x540
0x554,ja,2,ja 55a <e1000_maybe_stop_tx>,77 04,条件跳转,e1000_maybe_stop_tx,0x540,0x55a,e1000_maybe_stop_tx,0x540
0x567,ja,2,ja 572 <e1000_maybe_stop_tx>,77 09,条件跳转,e1000_maybe_stop_tx,0x540,0x572,e1000_maybe_stop_tx,0x540
0x596,ja,2,ja 59c <e1000_maybe_stop_tx>,77 04,条件跳转,e1000_clean_rx_irq.cold,0x575,0x59c,e1000_maybe_stop_tx,0x575
0x5ac,ja,2,ja 569 <e1000_maybe_stop_tx>,77 bb,条件跳转,e1000_alloc_rx_buffers.cold,0x5a7,0x569,e1000_maybe_stop_tx,0x540
0x5c7,jmp,2,jmp 569 <e1000_maybe_stop_tx>,eb a0,无条件跳转,e1000_alloc_rx_buffers.cold,0x5a7,0x569,e1000_maybe_stop_tx,0x540
0x5d0,callq,5,callq 5d5 <e1000_intr>,e8 00 00 00 00,函数调用,e1000_intr,0x5d0,0x5d5,e1000_intr,0x5d0
0x5e4,je,6,je 6a4 <e1000_intr>,0f 84 ba 00 00 00,条件跳转,e1000_intr,0x5d0,0x6a4,e1000_intr,0x656
0x5fe,jne,6,jne 692 <e1000_intr>,0f 85 8e 00 00 00,条件跳转,e1000_intr,0x5d0,0x692,e1000_intr,0x656
0x606,jne,6,jne 6a9 <e1000_intr>,0f 85 9d 00 00 00,条件跳转,e1000_intr,0x5d0,0x6a9,e1000_intr,0x656
0x632,callq,5,callq 637 <e1000_intr>,e8 00 00 00 00,函数调用,e1000_reset.cold,0x620,0x637,e1000_intr,0x620
0x639,je,2,je 66b <e1000_intr>,74 30,条件跳转,e1000_reset.cold,0x620,0x66b,e1000_intr,0x656
0x654,callq,5,callq 659 <e1000_intr>,e8 00 00 00 00,函数调用,e1000_io_slot_reset.cold,0x640,0x659,e1000_intr,0x656
0x674,jne,2,jne 692 <e1000_intr>,75 1c,条件跳转,e1000_probe.cold,0x656,0x692,e1000_intr,0x656
0x6b9,jne,6,jne 60c <e1000_intr>,0f 85 4d ff ff ff,条件跳转,e1000_probe.cold,0x656,0x60c,e1000_intr,0x5d0
0x6d7,callq,5,callq 6dc <e1000_intr>,e8 00 00 00 00,函数调用,e1000_probe.cold,0x656,0x6dc,e1000_intr,0x656
0x6f0,callq,5,callq 6f5 <e1000_request_irq>,e8 00 00 00 00,函数调用,e1000_request_irq,0x6f0,0x6f5,e1000_request_irq,0x6f0
0x726,callq,5,callq 72b <e1000_request_irq>,e8 00 00 00 00,函数调用,e1000_request_irq,0x6f0,0x72b,e1000_request_irq,0x6f0
0x72d,je,2,je 73c <e1000_request_irq>,74 0d,条件跳转,e1000_request_irq,0x6f0,0x73c,e1000_request_irq,0x6f0
0x736,jne,6,jne 73c <e1000_request_irq>,0f 85 00 00 00 00,条件跳转,e1000_request_irq,0x6f0,0x73c,e1000_request_irq,0x6f0
0x750,callq,5,callq 755 <e1000_alloc_frag>,e8 00 00 00 00,函数调用,e1000_alloc_frag,0x750,0x755,e1000_alloc_frag,0x750
0x770,callq,5,callq 775 <e1000_alloc_frag>,e8 00 00 00 00,函数调用,e1000_alloc_frag,0x750,0x775,e1000_alloc_frag,0x750
0x790,callq,5,callq 795 <e1000_alloc_jumbo_rx_buffers>,e8 00 00 00 00,函数调用,e1000_alloc_jumbo_rx_buffers,0x790,0x795,e1000_alloc_jumbo_rx_buffers,0x790
0x7c7,je,6,je 895 <e1000_alloc_jumbo_rx_buffers>,0f 84 c8 00 00 00,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x895,e1000_alloc_jumbo_rx_buffers,0x790
0x7d6,jmp,2,jmp 804 <e1000_alloc_jumbo_rx_buffers>,eb 2c,无条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x804,e1000_alloc_jumbo_rx_buffers,0x790
0x7ed,je,6,je 8c2 <e1000_alloc_jumbo_rx_buffers>,0f 84 cf 00 00 00,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x8c2,e1000_alloc_jumbo_rx_buffers,0x790
0x802,je,2,je 873 <e1000_alloc_jumbo_rx_buffers>,74 6f,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x873,e1000_alloc_jumbo_rx_buffers,0x790
0x808,je,6,je 8a8 <e1000_alloc_jumbo_rx_buffers>,0f 84 9a 00 00 00,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x8a8,e1000_alloc_jumbo_rx_buffers,0x790
0x815,jne,2,jne 7d8 <e1000_alloc_jumbo_rx_buffers>,75 c1,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x7d8,e1000_alloc_jumbo_rx_buffers,0x790
0x830,callq,5,callq 835 <e1000_alloc_jumbo_rx_buffers>,e8 00 00 00 00,函数调用,e1000_alloc_jumbo_rx_buffers,0x790,0x835,e1000_alloc_jumbo_rx_buffers,0x790
0x83d,jne,2,jne 7d8 <e1000_alloc_jumbo_rx_buffers>,75 99,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x7d8,e1000_alloc_jumbo_rx_buffers,0x790
0x856,je,6,je 8fc <e1000_alloc_jumbo_rx_buffers>,0f 84 a0 00 00 00,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x8fc,e1000_alloc_jumbo_rx_buffers,0x790
0x877,je,2,je 895 <e1000_alloc_jumbo_rx_buffers>,74 1c,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x895,e1000_alloc_jumbo_rx_buffers,0x790
0x885,je,2,je 906 <e1000_alloc_jumbo_rx_buffers>,74 7f,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x906,e1000_alloc_jumbo_rx_buffers,0x790
0x8af,callq,5,callq 8b4 <e1000_alloc_jumbo_rx_buffers>,e8 00 00 00 00,函数调用,e1000_alloc_jumbo_rx_buffers,0x790,0x8b4,e1000_alloc_jumbo_rx_buffers,0x790
0x8ba,jne,6,jne 80e <e1000_alloc_jumbo_rx_buffers>,0f 85 4e ff ff ff,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x80e,e1000_alloc_jumbo_rx_buffers,0x790
0x8c0,jmp,2,jmp 86b <e1000_alloc_jumbo_rx_buffers>,eb a9,无条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x86b,e1000_alloc_jumbo_rx_buffers,0x790
0x8d9,jne,6,jne 852 <e1000_alloc_jumbo_rx_buffers>,0f 85 73 ff ff ff,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x852,e1000_alloc_jumbo_rx_buffers,0x790
0x8ec,ja,6,ja 852 <e1000_alloc_jumbo_rx_buffers>,0f 87 60 ff ff ff,条件跳转,e1000_alloc_jumbo_rx_buffers,0x790,0x852,e1000_alloc_jumbo_rx_buffers,0x790
0x8f2,callq,5,callq 8f7 <e1000_alloc_jumbo_rx_buffers>,e8 00 00 00 00,函数调用,e1000_alloc_jumbo_rx_buffers,0x790,0x8f7,e1000_alloc_jumbo_rx_buffers,0x790
0x8fc,callq,5,callq 901 <e1000_alloc_jumbo_rx_buffers>,e8 00 00 00 00,函数调用,e1000_alloc_jumbo_rx_buffers,0x790,0x901,e1000_alloc_jumbo_rx_buffers,0x790
0x920,callq,5,callq 925 <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x920,0x925,e1000_down_and_stop,0x920
0x93c,callq,5,callq 941 <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x920,0x941,e1000_down_and_stop,0x920
0x948,callq,5,callq 94d <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x920,0x94d,e1000_down_and_stop,0x920
0x954,callq,5,callq 959 <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x920,0x959,e1000_down_and_stop,0x920
0x962,je,2,je 96b <e1000_down_and_stop>,74 07,条件跳转,e1000_down_and_stop,0x920,0x96b,e1000_down_and_stop,0x920
0x972,callq,5,callq 977 <e1000_down_and_stop>,e8 00 00 00 00,函数调用,e1000_down_and_stop,0x920,0x977,e1000_down_and_stop,0x920
0x980,callq,5,callq 985 <e1000_update_phy_info_task>,e8 00 00 00 00,函数调用,e1000_update_phy_info_task,0x980,0x985,e1000_update_phy_info_task,0x980
0x997,callq,5,callq 99c <e1000_update_phy_info_task>,e8 00 00 00 00,函数调用,e1000_update_phy_info_task,0x980,0x99c,e1000_update_phy_info_task,0x980
0x9b0,callq,5,callq 9b5 <e1000_82547_tx_fifo_stall_task>,e8 00 00 00 00,函数调用,e1000_82547_tx_fifo_stall_task,0x9b0,0x9b5,e1000_82547_tx_fifo_stall_task,0x9b0
0x9bd,je,2,je a21 <e1000_82547_tx_fifo_stall_task>,74 62,条件跳转,e1000_82547_tx_fifo_stall_task,0x9b0,0xa21,e1000_82547_tx_fifo_stall_task,0x9e1
0xa0a,je,2,je a26 <e1000_82547_tx_fifo_stall_task>,74 1a,条件跳转,e1000_has_link.cold,0x9e1,0xa26,e1000_82547_tx_fifo_stall_task,0x9e1
0xa15,je,6,je b4e <e1000_82547_tx_fifo_stall_task>,0f 84 33 01 00 00,条件跳转,e1000_has_link.cold,0x9e1,0xb4e,e1000_82547_tx_fifo_stall_task,0xa56
0xa64,jne,2,jne a0c <e1000_82547_tx_fifo_stall_task>,75 a6,条件跳转,e1000_watchdog.cold,0xa56,0xa0c,e1000_82547_tx_fifo_stall_task,0x9e1
0xa82,jne,2,jne a0c <e1000_82547_tx_fifo_stall_task>,75 88,条件跳转,e1000_watchdog.cold,0xa56,0xa0c,e1000_82547_tx_fifo_stall_task,0x9e1
0xb43,callq,5,callq b48 <e1000_82547_tx_fifo_stall_task>,e8 00 00 00 00,函数调用,e1000_watchdog.cold,0xa56,0xb48,e1000_82547_tx_fifo_stall_task,0xa56
0xb62,callq,5,callq b67 <e1000_82547_tx_fifo_stall_task>,e8 00 00 00 00,函数调用,e1000_watchdog.cold,0xa56,0xb67,e1000_82547_tx_fifo_stall_task,0xa56
0xb70,callq,5,callq b75 <e1000_tx_timeout>,e8 00 00 00 00,函数调用,e1000_tx_timeout,0xb70,0xb75,e1000_tx_timeout,0xb70
0xb93,callq,5,callq b98 <e1000_tx_timeout>,e8 00 00 00 00,函数调用,e1000_tx_timeout,0xb70,0xb98,e1000_tx_timeout,0xb70
0xba0,callq,5,callq ba5 <e1000_netpoll>,e8 00 00 00 00,函数调用,e1000_netpoll,0xba0,0xba5,e1000_netpoll,0xba3
0xbba,callq,5,callq bbf <e1000_netpoll>,e8 00 00 00 00,函数调用,e1000_pci_set_mwi.cold,0xba3,0xbbf,e1000_netpoll,0xbbb
0xbc1,jne,2,jne bdc <e1000_netpoll>,75 19,条件跳转,e1000_suspend.cold,0xbbb,0xbdc,e1000_netpoll,0xbcf
0xbd0,callq,5,callq bd5 <e1000_netpoll>,e8 00 00 00 00,函数调用,e1000_shutdown.cold,0xbcf,0xbd5,e1000_netpoll,0xbcf
0xbec,callq,5,callq 5d0 <e1000_intr>,e8 df f9 ff ff,函数调用,e1000_resume.cold,0xbe3,0x5d0,e1000_intr,0x5d0
0xbf1,jmp,2,jmp bc3 <e1000_netpoll>,eb d0,无条件跳转,e1000_resume.cold,0xbe3,0xbc3,e1000_netpoll,0xbbb
0xc00,callq,5,callq c05 <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_power_down_phy,0xc00,0xc05,e1000_power_down_phy,0xc00
0xc26,jne,2,jne c33 <e1000_power_down_phy>,75 0b,条件跳转,e1000_change_mtu.cold,0xc07,0xc33,e1000_power_down_phy,0xc07
0xc31,ja,2,ja c4e <e1000_power_down_phy>,77 1b,条件跳转,e1000_change_mtu.cold,0xc07,0xc4e,e1000_power_down_phy,0xc38
0xc40,jne,2,jne cb0 <e1000_power_down_phy>,75 6e,条件跳转,e1000_reset_task.cold,0xc38,0xcb0,e1000_power_down_phy,0xca1
0xc56,jne,2,jne c33 <e1000_power_down_phy>,75 db,条件跳转,e1000_set_spd_dplx.cold,0xc50,0xc33,e1000_power_down_phy,0xc07
0xc64,ja,2,ja c33 <e1000_power_down_phy>,77 cd,条件跳转,e1000_set_spd_dplx.cold,0xc50,0xc33,e1000_power_down_phy,0xc07
0xc75,jne,2,jne c33 <e1000_power_down_phy>,75 bc,条件跳转,e1000_shift_out_ee_bits.cold,0xc6d,0xc33,e1000_power_down_phy,0xc07
0xc87,callq,5,callq c8c <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_shift_out_ee_bits.cold,0xc6d,0xc8c,e1000_power_down_phy,0xc8c
0xc9f,callq,5,callq ca4 <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex.cold,0xc8c,0xca4,e1000_power_down_phy,0xca1
0xca9,callq,5,callq cae <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_config_fc_after_link_up.cold,0xca1,0xcae,e1000_power_down_phy,0xca1
0xcae,jmp,2,jmp c33 <e1000_power_down_phy>,eb 83,无条件跳转,e1000_config_fc_after_link_up.cold,0xca1,0xc33,e1000_power_down_phy,0xc07
0xcb0,callq,5,callq cb5 <e1000_power_down_phy>,e8 00 00 00 00,函数调用,e1000_config_fc_after_link_up.cold,0xca1,0xcb5,e1000_power_down_phy,0xca1
0xcc0,callq,5,callq cc5 <e1000_setup_rctl>,e8 00 00 00 00,函数调用,e1000_setup_rctl,0xcc0,0xcc5,e1000_setup_rctl,0xcc0
0xcf8,ja,6,ja cfe <e1000_setup_rctl>,0f 87 00 00 00 00,条件跳转,e1000_setup_rctl,0xcc0,0xcfe,e1000_setup_rctl,0xcc0
0xd29,ja,2,ja d30 <e1000_setup_rctl>,77 05,条件跳转,e1000_copper_link_igp_setup.cold,0xd17,0xd30,e1000_setup_rctl,0xd2b
0xd4d,je,2,je d75 <e1000_setup_rctl>,74 26,条件跳转,e1000_phy_get_info.cold,0xd2b,0xd75,e1000_setup_rctl,0xd55
0xd5c,je,2,je d75 <e1000_setup_rctl>,74 17,条件跳转,e1000_setup_copper_link.cold,0xd55,0xd75,e1000_setup_rctl,0xd55
0xdb0,callq,5,callq db5 <e1000_configure_rx>,e8 00 00 00 00,函数调用,e1000_configure_rx,0xdb0,0xdb5,e1000_configure_rx,0xdb0
0xde1,jbe,6,jbe fc3 <e1000_configure_rx>,0f 86 dc 01 00 00,条件跳转,e1000_update_adaptive.cold,0xdd1,0xfc3,e1000_configure_rx,0xf8f
0xe4c,jbe,2,jbe e75 <e1000_configure_rx>,76 27,条件跳转,e1000_set_link_ksettings.cold,0xe2f,0xe75,e1000_configure_rx,0xe4d
0xe69,jne,6,jne fde <e1000_configure_rx>,0f 85 6f 01 00 00,条件跳转,e1000_get_ethtool_stats.cold,0xe4d,0xfde,e1000_configure_rx,0xf8f
0xf5f,jbe,2,jbe fa4 <e1000_configure_rx>,76 43,条件跳转,e1000_diag_test.cold,0xf30,0xfa4,e1000_configure_rx,0xf8f
0xf7b,ja,6,ja f81 <e1000_configure_rx>,0f 87 00 00 00 00,条件跳转,e1000_diag_test.cold,0xf30,0xf81,e1000_configure_rx,0xf30
0x1010,callq,5,callq 1015 <e1000_vlan_rx_kill_vid>,e8 00 00 00 00,函数调用,e1000_vlan_rx_kill_vid,0x1010,0x1015,e1000_vlan_rx_kill_vid,0x1010
0x1042,je,6,je 10e7 <e1000_vlan_rx_kill_vid>,0f 84 9f 00 00 00,条件跳转,e1000_vlan_rx_kill_vid,0x1010,0x10e7,e1000_vlan_rx_kill_vid,0x104a
0x1052,jne,2,jne 1070 <e1000_vlan_rx_kill_vid>,75 1c,条件跳转,e1000_check_copper_options.cold,0x104a,0x1070,e1000_vlan_rx_kill_vid,0x104a
0x10ad,callq,5,callq 10b2 <e1000_vlan_rx_kill_vid>,e8 00 00 00 00,函数调用,e1000_check_copper_options.cold,0x104a,0x10b2,e1000_vlan_rx_kill_vid,0x104a
0x10c3,callq,5,callq 10c8 <e1000_vlan_rx_kill_vid>,e8 00 00 00 00,函数调用,e1000_check_copper_options.cold,0x104a,0x10c8,e1000_vlan_rx_kill_vid,0x104a
0x10cc,jbe,2,jbe 10d8 <e1000_vlan_rx_kill_vid>,76 0a,条件跳转,e1000_check_copper_options.cold,0x104a,0x10d8,e1000_vlan_rx_kill_vid,0x104a
0x10d3,callq,5,callq 11e0 <e1000_vlan_filter_on_off>,e8 08 01 00 00,函数调用,e1000_check_copper_options.cold,0x104a,0x11e0,e1000_vlan_filter_on_off,0x11e0
0x1109,callq,5,callq 110e <e1000_vlan_rx_kill_vid>,e8 00 00 00 00,函数调用,e1000_check_copper_options.cold,0x104a,0x110e,e1000_vlan_rx_kill_vid,0x104a
0x1120,callq,5,callq 1125 <e1000_update_mng_vlan>,e8 00 00 00 00,函数调用,e1000_update_mng_vlan,0x1120,0x1125,e1000_update_mng_vlan,0x1120
0x114f,callq,5,callq 1154 <e1000_update_mng_vlan>,e8 00 00 00 00,函数调用,e1000_update_mng_vlan,0x1120,0x1154,e1000_update_mng_vlan,0x1120
0x1158,ja,2,ja 1190 <e1000_update_mng_vlan>,77 36,条件跳转,e1000_update_mng_vlan,0x1120,0x1190,e1000_update_mng_vlan,0x1120
0x1162,jb,2,jb 119d <e1000_update_mng_vlan>,72 39,条件跳转,e1000_update_mng_vlan,0x1120,0x119d,e1000_update_mng_vlan,0x1120
0x116b,jne,2,jne 11b2 <e1000_update_mng_vlan>,75 45,条件跳转,e1000_update_mng_vlan,0x1120,0x11b2,e1000_update_mng_vlan,0x1120
0x117e,je,2,je 1190 <e1000_update_mng_vlan>,74 10,条件跳转,e1000_update_mng_vlan,0x1120,0x1190,e1000_update_mng_vlan,0x1120
0x1184,je,2,je 1190 <e1000_update_mng_vlan>,74 0a,条件跳转,e1000_update_mng_vlan,0x1120,0x1190,e1000_update_mng_vlan,0x1120
0x118e,jae,2,jae 11cd <e1000_update_mng_vlan>,73 3d,条件跳转,e1000_update_mng_vlan,0x1120,0x11cd,e1000_update_mng_vlan,0x1120
0x11be,callq,5,callq 1300 <e1000_vlan_rx_add_vid>,e8 3d 01 00 00,函数调用,e1000_update_mng_vlan,0x1120,0x1300,e1000_vlan_rx_add_vid,0x1300
0x11cb,jmp,2,jmp 1179 <e1000_update_mng_vlan>,eb ac,无条件跳转,e1000_update_mng_vlan,0x1120,0x1179,e1000_update_mng_vlan,0x1120
0x11d9,callq,5,callq 1010 <e1000_vlan_rx_kill_vid>,e8 32 fe ff ff,函数调用,e1000_update_mng_vlan,0x1120,0x1010,e1000_vlan_rx_kill_vid,0x1010
0x11de,jmp,2,jmp 1190 <e1000_update_mng_vlan>,eb b0,无条件跳转,e1000_update_mng_vlan,0x1120,0x1190,e1000_update_mng_vlan,0x1120
0x11e0,callq,5,callq 11e5 <e1000_vlan_filter_on_off>,e8 00 00 00 00,函数调用,e1000_vlan_filter_on_off,0x11e0,0x11e5,e1000_vlan_filter_on_off,0x11e0
0x1203,je,6,je 12c4 <e1000_vlan_filter_on_off>,0f 84 bb 00 00 00,条件跳转,e1000_vlan_filter_on_off,0x11e0,0x12c4,e1000_vlan_filter_on_off,0x11e0
0x123f,je,2,je 12aa <e1000_vlan_filter_on_off>,74 69,条件跳转,e1000_vlan_filter_on_off,0x11e0,0x12aa,e1000_vlan_filter_on_off,0x11e0
0x1275,callq,5,callq 1120 <e1000_update_mng_vlan>,e8 a6 fe ff ff,函数调用,e1000_vlan_filter_on_off,0x11e0,0x1120,e1000_update_mng_vlan,0x1120
0x1283,jne,2,jne 12a1 <e1000_vlan_filter_on_off>,75 1c,条件跳转,e1000_vlan_filter_on_off,0x11e0,0x12a1,e1000_vlan_filter_on_off,0x11e0
0x12c2,jmp,2,jmp 127a <e1000_vlan_filter_on_off>,eb b6,无条件跳转,e1000_vlan_filter_on_off,0x11e0,0x127a,e1000_vlan_filter_on_off,0x11e0
0x12e6,callq,5,callq 12eb <e1000_vlan_filter_on_off>,e8 00 00 00 00,函数调用,e1000_vlan_filter_on_off,0x11e0,0x12eb,e1000_vlan_filter_on_off,0x11e0
0x1300,callq,5,callq 1305 <e1000_vlan_rx_add_vid>,e8 00 00 00 00,函数调用,e1000_vlan_rx_add_vid,0x1300,0x1305,e1000_vlan_rx_add_vid,0x1300
0x132a,je,2,je 1335 <e1000_vlan_rx_add_vid>,74 09,条件跳转,e1000_vlan_rx_add_vid,0x1300,0x1335,e1000_vlan_rx_add_vid,0x1300
0x1333,je,2,je 1397 <e1000_vlan_rx_add_vid>,74 62,条件跳转,e1000_vlan_rx_add_vid,0x1300,0x1397,e1000_vlan_rx_add_vid,0x1359
0x1344,callq,5,callq 1349 <e1000_vlan_rx_add_vid>,e8 00 00 00 00,函数调用,e1000_vlan_rx_add_vid,0x1300,0x1349,e1000_vlan_rx_add_vid,0x1300
0x134d,ja,2,ja 13a8 <e1000_vlan_rx_add_vid>,77 59,条件跳转,e1000_vlan_rx_add_vid,0x1300,0x13a8,e1000_vlan_rx_add_vid,0x1359
0x1389,callq,5,callq 138e <e1000_vlan_rx_add_vid>,e8 00 00 00 00,函数调用,e1000_check_options.cold,0x1359,0x138e,e1000_vlan_rx_add_vid,0x1359
0x13b0,callq,5,callq 11e0 <e1000_vlan_filter_on_off>,e8 2b fe ff ff,函数调用,e1000_check_options.cold,0x1359,0x11e0,e1000_vlan_filter_on_off,0x11e0
0x13b5,jmp,2,jmp 134f <e1000_vlan_rx_add_vid>,eb 98,无条件跳转,e1000_check_options.cold,0x1359,0x134f,e1000_vlan_rx_add_vid,0x1300
0x13c0,callq,5,callq 13c5 <e1000_init_manageability.part.0>,e8 00 00 00 00,函数调用,e1000_init_manageability.part.0,0x13c0,0x13c5,e1000_init_manageability.part.0,0x13c0
0x13f0,callq,5,callq 13f5 <e1000_release_manageability.part.0>,e8 00 00 00 00,函数调用,e1000_release_manageability.part.0,0x13f0,0x13f5,e1000_release_manageability.part.0,0x13f0
0x1420,callq,5,callq 1425 <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x1425,e1000_remove,0x1420
0x144e,callq,5,callq 920 <e1000_down_and_stop>,e8 cd f4 ff ff,函数调用,e1000_remove,0x1420,0x920,e1000_down_and_stop,0x920
0x145d,je,2,je 1467 <e1000_remove>,74 08,条件跳转,e1000_remove,0x1420,0x1467,e1000_remove,0x1420
0x1462,callq,5,callq 13f0 <e1000_release_manageability.part.0>,e8 89 ff ff ff,函数调用,e1000_remove,0x1420,0x13f0,e1000_release_manageability.part.0,0x13f0
0x146a,callq,5,callq 146f <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x146f,e1000_remove,0x1420
0x1472,callq,5,callq 1477 <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x1477,e1000_remove,0x1420
0x147f,callq,5,callq 1484 <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x1484,e1000_remove,0x1420
0x148c,callq,5,callq 1491 <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x1491,e1000_remove,0x1420
0x149a,je,2,je 150b <e1000_remove>,74 6f,条件跳转,e1000_remove,0x1420,0x150b,e1000_remove,0x1420
0x14a4,callq,5,callq 14a9 <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x14a9,e1000_remove,0x1420
0x14b4,je,2,je 14bb <e1000_remove>,74 05,条件跳转,e1000_remove,0x1420,0x14bb,e1000_remove,0x1420
0x14b6,callq,5,callq 14bb <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x14bb,e1000_remove,0x1420
0x14c6,callq,5,callq 14cb <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x14cb,e1000_remove,0x1420
0x14dd,callq,5,callq 14e2 <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x14e2,e1000_remove,0x1420
0x14e5,je,2,je 14f5 <e1000_remove>,74 0e,条件跳转,e1000_remove,0x1420,0x14f5,e1000_remove,0x1420
0x14f8,callq,5,callq 14fd <e1000_remove>,e8 00 00 00 00,函数调用,e1000_remove,0x1420,0x14fd,e1000_remove,0x1420
