jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x62c,callq,5,callq 631 <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x631,nfnetlink_rcv_msg,0x370
0x635,ja,6,ja 701 <nfnetlink_rcv_msg>,0f 87 c6 00 00 00,条件跳转,nfnetlink_rcv_msg,0x370,0x701,nfnetlink_rcv_msg,0x370
0x648,callq,5,callq 64d <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x64d,nfnetlink_rcv_msg,0x370
0x65c,ja,6,ja 6ed <nfnetlink_rcv_msg>,0f 87 8b 00 00 00,条件跳转,nfnetlink_rcv_msg,0x370,0x6ed,nfnetlink_rcv_msg,0x370
0x669,callq,5,callq 66e <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x66e,nfnetlink_rcv_msg,0x370
0x673,callq,5,callq 678 <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x678,nfnetlink_rcv_msg,0x370
0x688,callq,5,callq 68d <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x68d,nfnetlink_rcv_msg,0x370
0x6a2,callq,5,callq 6a7 <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x6a7,nfnetlink_rcv_msg,0x370
0x6ac,callq,5,callq 6b1 <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x6b1,nfnetlink_rcv_msg,0x370
0x6bb,callq,5,callq 6c0 <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x6c0,nfnetlink_rcv_msg,0x370
0x6cf,callq,5,callq 6d4 <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x6d4,nfnetlink_rcv_msg,0x370
0x6e3,callq,5,callq 6e8 <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x6e8,nfnetlink_rcv_msg,0x370
0x6f7,callq,5,callq 6fc <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x6fc,nfnetlink_rcv_msg,0x370
0x711,callq,5,callq 716 <nfnetlink_rcv_msg>,e8 00 00 00 00,函数调用,nfnetlink_rcv_msg,0x370,0x716,nfnetlink_rcv_msg,0x370
0x730,callq,5,callq 735 <nfnl_err_reset>,e8 00 00 00 00,函数调用,nfnl_err_reset,0x730,0x735,nfnl_err_reset,0x730
0x74c,je,2,je 784 <nfnl_err_reset>,74 36,条件跳转,nfnl_err_reset,0x730,0x784,nfnl_err_reset,0x730
0x774,callq,5,callq 779 <nfnl_err_reset>,e8 00 00 00 00,函数调用,nfnl_err_reset,0x730,0x779,nfnl_err_reset,0x730
0x782,jne,2,jne 762 <nfnl_err_reset>,75 de,条件跳转,nfnl_err_reset,0x730,0x762,nfnl_err_reset,0x730
0x7a0,callq,5,callq 7a5 <nfnetlink_net_init>,e8 00 00 00 00,函数调用,nfnetlink_net_init,0x7a0,0x7a5,nfnetlink_net_init,0x7a0
0x7d3,callq,5,callq 7d8 <nfnetlink_net_init>,e8 00 00 00 00,函数调用,nfnetlink_net_init,0x7a0,0x7d8,nfnetlink_net_init,0x7a0
0x810,callq,5,callq 815 <nfnetlink_net_init>,e8 00 00 00 00,函数调用,nfnetlink_net_init,0x7a0,0x815,nfnetlink_net_init,0x7a0
0x82e,jne,2,jne 83d <nfnetlink_net_init>,75 0d,条件跳转,nfnetlink_net_init,0x7a0,0x83d,nfnetlink_net_init,0x7a0
0x83d,callq,5,callq 842 <nfnetlink_net_init>,e8 00 00 00 00,函数调用,nfnetlink_net_init,0x7a0,0x842,nfnetlink_net_init,0x7a0
0x850,callq,5,callq 855 <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x855,nfnetlink_subsys_register,0x850
0x867,je,2,je 8a3 <nfnetlink_subsys_register>,74 3a,条件跳转,nfnetlink_subsys_register,0x850,0x8a3,nfnetlink_subsys_register,0x850
0x880,jmp,2,jmp 88b <nfnetlink_subsys_register>,eb 09,无条件跳转,nfnetlink_subsys_register,0x850,0x88b,nfnetlink_subsys_register,0x850
0x889,je,2,je 8a3 <nfnetlink_subsys_register>,74 18,条件跳转,nfnetlink_subsys_register,0x850,0x8a3,nfnetlink_subsys_register,0x850
0x88f,jbe,2,jbe 882 <nfnetlink_subsys_register>,76 f1,条件跳转,nfnetlink_subsys_register,0x850,0x882,nfnetlink_subsys_register,0x850
0x8ae,ja,6,ja 95f <nfnetlink_subsys_register>,0f 87 ab 00 00 00,条件跳转,nfnetlink_subsys_register,0x850,0x95f,nfnetlink_subsys_register,0x850
0x8c0,callq,5,callq 8c5 <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x8c5,nfnetlink_subsys_register,0x850
0x8d1,ja,6,ja 970 <nfnetlink_subsys_register>,0f 87 99 00 00 00,条件跳转,nfnetlink_subsys_register,0x850,0x970,nfnetlink_subsys_register,0x850
0x8e5,jne,2,jne 92d <nfnetlink_subsys_register>,75 46,条件跳转,nfnetlink_subsys_register,0x850,0x92d,nfnetlink_subsys_register,0x850
0x8f0,ja,2,ja 94e <nfnetlink_subsys_register>,77 5c,条件跳转,nfnetlink_subsys_register,0x850,0x94e,nfnetlink_subsys_register,0x850
0x90d,ja,2,ja 984 <nfnetlink_subsys_register>,77 75,条件跳转,nfnetlink_subsys_register,0x850,0x984,nfnetlink_subsys_register,0x850
0x91b,callq,5,callq 920 <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x920,nfnetlink_subsys_register,0x850
0x931,ja,2,ja 995 <nfnetlink_subsys_register>,77 62,条件跳转,nfnetlink_subsys_register,0x850,0x995,nfnetlink_subsys_register,0x850
0x93f,callq,5,callq 944 <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x944,nfnetlink_subsys_register,0x850
0x958,callq,5,callq 95d <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x95d,nfnetlink_subsys_register,0x850
0x95d,jmp,2,jmp 8f2 <nfnetlink_subsys_register>,eb 93,无条件跳转,nfnetlink_subsys_register,0x850,0x8f2,nfnetlink_subsys_register,0x850
0x966,callq,5,callq 96b <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x96b,nfnetlink_subsys_register,0x850
0x97a,callq,5,callq 97f <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x97f,nfnetlink_subsys_register,0x850
0x98b,callq,5,callq 990 <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x990,nfnetlink_subsys_register,0x850
0x99f,callq,5,callq 9a4 <nfnetlink_subsys_register>,e8 00 00 00 00,函数调用,nfnetlink_subsys_register,0x850,0x9a4,nfnetlink_subsys_register,0x850
0x9a4,jmp,2,jmp 933 <nfnetlink_subsys_register>,eb 8d,无条件跳转,nfnetlink_subsys_register,0x850,0x933,nfnetlink_subsys_register,0x850
0x9b0,callq,5,callq 9b5 <nfnetlink_bind>,e8 00 00 00 00,函数调用,nfnetlink_bind,0x9b0,0x9b5,nfnetlink_bind,0x9b0
0x9bb,ja,2,ja a12 <nfnetlink_bind>,77 55,条件跳转,nfnetlink_bind,0x9b0,0xa12,nfnetlink_bind,0x9b0
0x9cf,ja,2,ja a3e <nfnetlink_bind>,77 6d,条件跳转,nfnetlink_bind,0x9b0,0xa3e,nfnetlink_bind,0x9b0
0x9e0,jg,2,jg a19 <nfnetlink_bind>,7f 37,条件跳转,nfnetlink_bind,0x9b0,0xa19,nfnetlink_bind,0x9b0
0x9e7,ja,2,ja a57 <nfnetlink_bind>,77 6e,条件跳转,nfnetlink_bind,0x9b0,0xa57,nfnetlink_bind,0x9b0
0x9f9,callq,5,callq 9fe <nfnetlink_bind>,e8 00 00 00 00,函数调用,nfnetlink_bind,0x9b0,0x9fe,nfnetlink_bind,0x9b0
0xa01,je,2,je a1e <nfnetlink_bind>,74 1b,条件跳转,nfnetlink_bind,0x9b0,0xa1e,nfnetlink_bind,0x9b0
0xa19,callq,5,callq a1e <nfnetlink_bind>,e8 00 00 00 00,函数调用,nfnetlink_bind,0x9b0,0xa1e,nfnetlink_bind,0x9b0
0xa2a,callq,5,callq a2f <nfnetlink_bind>,e8 00 00 00 00,函数调用,nfnetlink_bind,0x9b0,0xa2f,nfnetlink_bind,0x9b0
0xa49,callq,5,callq a4e <nfnetlink_bind>,e8 00 00 00 00,函数调用,nfnetlink_bind,0x9b0,0xa4e,nfnetlink_bind,0x9b0
