jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x1523,je,6,je 1647 <ctnetlink_del_expect>,0f 84 1e 01 00 00,条件跳转,ctnetlink_del_expect,0x1490,0x1647,ctnetlink_del_expect,0x1490
0x1530,je,2,je 1545 <ctnetlink_del_expect>,74 13,条件跳转,ctnetlink_del_expect,0x1490,0x1545,ctnetlink_del_expect,0x1490
0x1538,call,5,call de0 <nf_expect_get_id>,e8 a3 f8 ff ff,函数调用,ctnetlink_del_expect,0x1490,0xde0,nf_expect_get_id,0xde0
0x153f,jne,6,jne 1635 <ctnetlink_del_expect>,0f 85 f0 00 00 00,条件跳转,ctnetlink_del_expect,0x1490,0x1635,ctnetlink_del_expect,0x1490
0x154c,call,5,call 1551 <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x1551,ctnetlink_del_expect,0x1490
0x1555,call,5,call 155a <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x155a,ctnetlink_del_expect,0x1490
0x155c,je,2,je 1589 <ctnetlink_del_expect>,74 2b,条件跳转,ctnetlink_del_expect,0x1490,0x1589,ctnetlink_del_expect,0x1490
0x1568,je,2,je 1575 <ctnetlink_del_expect>,74 0b,条件跳转,ctnetlink_del_expect,0x1490,0x1575,ctnetlink_del_expect,0x1490
0x157c,call,5,call 1581 <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x1581,ctnetlink_del_expect,0x1490
0x1584,call,5,call 1589 <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x1589,ctnetlink_del_expect,0x1490
0x1590,call,5,call 1595 <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x1595,ctnetlink_del_expect,0x1490
0x1598,call,5,call 159d <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x159d,ctnetlink_del_expect,0x1490
0x15ac,jne,6,jne 1651 <ctnetlink_del_expect>,0f 85 9f 00 00 00,条件跳转,ctnetlink_del_expect,0x1490,0x1651,ctnetlink_del_expect,0x1490
0x15be,jmp,5,jmp 15c3 <ctnetlink_del_expect>,e9 00 00 00 00,无条件跳转,ctnetlink_del_expect,0x1490,0x15c3,ctnetlink_del_expect,0x1490
0x15ce,je,2,je 1602 <ctnetlink_del_expect>,74 32,条件跳转,ctnetlink_del_expect,0x1490,0x1602,ctnetlink_del_expect,0x1490
0x15da,je,2,je 15ea <ctnetlink_del_expect>,74 0e,条件跳转,ctnetlink_del_expect,0x1490,0x15ea,ctnetlink_del_expect,0x1490
0x15f9,call,5,call 15fe <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x15fe,ctnetlink_del_expect,0x1490
0x1600,jmp,2,jmp 159f <ctnetlink_del_expect>,eb 9d,无条件跳转,ctnetlink_del_expect,0x1490,0x159f,ctnetlink_del_expect,0x1490
0x1608,je,2,je 1618 <ctnetlink_del_expect>,74 0e,条件跳转,ctnetlink_del_expect,0x1490,0x1618,ctnetlink_del_expect,0x1490
0x1629,call,5,call 162e <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x162e,ctnetlink_del_expect,0x1490
0x1630,jmp,5,jmp 159f <ctnetlink_del_expect>,e9 6a ff ff ff,无条件跳转,ctnetlink_del_expect,0x1490,0x159f,ctnetlink_del_expect,0x1490
0x1638,call,5,call 163d <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x163d,ctnetlink_del_expect,0x1490
0x1642,jmp,5,jmp 159f <ctnetlink_del_expect>,e9 58 ff ff ff,无条件跳转,ctnetlink_del_expect,0x1490,0x159f,ctnetlink_del_expect,0x1490
0x164c,jmp,5,jmp 159f <ctnetlink_del_expect>,e9 4e ff ff ff,无条件跳转,ctnetlink_del_expect,0x1490,0x159f,ctnetlink_del_expect,0x1490
0x1651,call,5,call 1656 <ctnetlink_del_expect>,e8 00 00 00 00,函数调用,ctnetlink_del_expect,0x1490,0x1656,ctnetlink_del_expect,0x1490
0x1660,call,5,call 1665 <ctnetlink_alloc_expect.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_alloc_expect.isra.0,0x1660,0x1665,ctnetlink_alloc_expect.isra.0,0x1660
0x169b,je,6,je 18c1 <ctnetlink_alloc_expect.isra.0>,0f 84 20 02 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18c1,ctnetlink_alloc_expect.isra.0,0x1660
0x16a6,je,6,je 18c1 <ctnetlink_alloc_expect.isra.0>,0f 84 15 02 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18c1,ctnetlink_alloc_expect.isra.0,0x1660
0x16af,je,6,je 18c1 <ctnetlink_alloc_expect.isra.0>,0f 84 0c 02 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18c1,ctnetlink_alloc_expect.isra.0,0x1660
0x16c2,je,6,je 18e8 <ctnetlink_alloc_expect.isra.0>,0f 84 20 02 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18e8,ctnetlink_alloc_expect.isra.0,0x1660
0x16cb,je,6,je 18e8 <ctnetlink_alloc_expect.isra.0>,0f 84 17 02 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18e8,ctnetlink_alloc_expect.isra.0,0x1660
0x16e6,ja,6,ja 18c1 <ctnetlink_alloc_expect.isra.0>,0f 87 d5 01 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18c1,ctnetlink_alloc_expect.isra.0,0x1660
0x1701,call,5,call 1706 <ctnetlink_alloc_expect.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_alloc_expect.isra.0,0x1660,0x1706,ctnetlink_alloc_expect.isra.0,0x1660
0x170c,je,6,je 1900 <ctnetlink_alloc_expect.isra.0>,0f 84 ee 01 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x1900,ctnetlink_alloc_expect.isra.0,0x1660
0x172d,je,2,je 1737 <ctnetlink_alloc_expect.isra.0>,74 08,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x1737,ctnetlink_alloc_expect.isra.0,0x1660
0x1746,je,2,je 1789 <ctnetlink_alloc_expect.isra.0>,74 41,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x1789,ctnetlink_alloc_expect.isra.0,0x1660
0x175e,call,5,call 1763 <ctnetlink_alloc_expect.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_alloc_expect.isra.0,0x1660,0x1763,ctnetlink_alloc_expect.isra.0,0x1660
0x1766,je,6,je 1909 <ctnetlink_alloc_expect.isra.0>,0f 84 9d 01 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x1909,ctnetlink_alloc_expect.isra.0,0x1660
0x1787,jmp,2,jmp 1792 <ctnetlink_alloc_expect.isra.0>,eb 09,无条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x1792,ctnetlink_alloc_expect.isra.0,0x1660
0x17f3,je,6,je 18c1 <ctnetlink_alloc_expect.isra.0>,0f 84 c8 00 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18c1,ctnetlink_alloc_expect.isra.0,0x1660
0x1845,call,5,call 184a <ctnetlink_alloc_expect.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_alloc_expect.isra.0,0x1660,0x184a,ctnetlink_alloc_expect.isra.0,0x1660
0x184d,js,6,js 18f0 <ctnetlink_alloc_expect.isra.0>,0f 88 9d 00 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18f0,ctnetlink_alloc_expect.isra.0,0x1660
0x1858,je,6,je 1909 <ctnetlink_alloc_expect.isra.0>,0f 84 ab 00 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x1909,ctnetlink_alloc_expect.isra.0,0x1660
0x1863,je,6,je 1909 <ctnetlink_alloc_expect.isra.0>,0f 84 a0 00 00 00,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x1909,ctnetlink_alloc_expect.isra.0,0x1660
0x1882,call,5,call 1230 <ctnetlink_parse_tuple_filter>,e8 a9 f9 ff ff,函数调用,ctnetlink_alloc_expect.isra.0,0x1660,0x1230,ctnetlink_parse_tuple_filter,0x1230
0x1889,js,2,js 18f0 <ctnetlink_alloc_expect.isra.0>,78 65,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18f0,ctnetlink_alloc_expect.isra.0,0x1660
0x18ce,jne,2,jne 1912 <ctnetlink_alloc_expect.isra.0>,75 42,条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x1912,ctnetlink_alloc_expect.isra.0,0x1660
0x18e3,jmp,5,jmp 18e8 <ctnetlink_alloc_expect.isra.0>,e9 00 00 00 00,无条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18e8,ctnetlink_alloc_expect.isra.0,0x1660
0x18eb,jmp,5,jmp 16ec <ctnetlink_alloc_expect.isra.0>,e9 fc fd ff ff,无条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x16ec,ctnetlink_alloc_expect.isra.0,0x1660
0x18f9,call,5,call 18fe <ctnetlink_alloc_expect.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_alloc_expect.isra.0,0x1660,0x18fe,ctnetlink_alloc_expect.isra.0,0x1660
0x18fe,jmp,2,jmp 18c1 <ctnetlink_alloc_expect.isra.0>,eb c1,无条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18c1,ctnetlink_alloc_expect.isra.0,0x1660
0x1907,jmp,2,jmp 18c1 <ctnetlink_alloc_expect.isra.0>,eb b8,无条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18c1,ctnetlink_alloc_expect.isra.0,0x1660
0x1910,jmp,2,jmp 18f3 <ctnetlink_alloc_expect.isra.0>,eb e1,无条件跳转,ctnetlink_alloc_expect.isra.0,0x1660,0x18f3,ctnetlink_alloc_expect.isra.0,0x1660
0x1912,call,5,call 1917 <ctnetlink_alloc_expect.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_alloc_expect.isra.0,0x1660,0x1917,ctnetlink_alloc_expect.isra.0,0x1660
0x1920,call,5,call 1925 <ctnetlink_glue_attach_expect>,e8 00 00 00 00,函数调用,ctnetlink_glue_attach_expect,0x1920,0x1925,ctnetlink_glue_attach_expect,0x1920
0x196d,call,5,call 1972 <ctnetlink_glue_attach_expect>,e8 00 00 00 00,函数调用,ctnetlink_glue_attach_expect,0x1920,0x1972,ctnetlink_glue_attach_expect,0x1920
0x1975,js,6,js 1a44 <ctnetlink_glue_attach_expect>,0f 88 c9 00 00 00,条件跳转,ctnetlink_glue_attach_expect,0x1920,0x1a44,ctnetlink_glue_attach_expect,0x1920
0x1999,call,5,call 1230 <ctnetlink_parse_tuple_filter>,e8 92 f8 ff ff,函数调用,ctnetlink_glue_attach_expect,0x1920,0x1230,ctnetlink_parse_tuple_filter,0x1230
0x19a0,js,6,js 1a44 <ctnetlink_glue_attach_expect>,0f 88 9e 00 00 00,条件跳转,ctnetlink_glue_attach_expect,0x1920,0x1a44,ctnetlink_glue_attach_expect,0x1920
0x19c4,call,5,call 1230 <ctnetlink_parse_tuple_filter>,e8 67 f8 ff ff,函数调用,ctnetlink_glue_attach_expect,0x1920,0x1230,ctnetlink_parse_tuple_filter,0x1230
0x19cb,js,2,js 1a44 <ctnetlink_glue_attach_expect>,78 77,条件跳转,ctnetlink_glue_attach_expect,0x1920,0x1a44,ctnetlink_glue_attach_expect,0x1920
0x19d4,je,2,je 19f4 <ctnetlink_glue_attach_expect>,74 1e,条件跳转,ctnetlink_glue_attach_expect,0x1920,0x19f4,ctnetlink_glue_attach_expect,0x1920
0x19e7,call,5,call 19ec <ctnetlink_glue_attach_expect>,e8 00 00 00 00,函数调用,ctnetlink_glue_attach_expect,0x1920,0x19ec,ctnetlink_glue_attach_expect,0x1920
0x19f2,je,2,je 1a63 <ctnetlink_glue_attach_expect>,74 6f,条件跳转,ctnetlink_glue_attach_expect,0x1920,0x1a63,ctnetlink_glue_attach_expect,0x1920
0x1a10,call,5,call 1660 <ctnetlink_alloc_expect.isra.0>,e8 4b fc ff ff,函数调用,ctnetlink_glue_attach_expect,0x1920,0x1660,ctnetlink_alloc_expect.isra.0,0x1660
0x1a1e,ja,2,ja 1a44 <ctnetlink_glue_attach_expect>,77 24,条件跳转,ctnetlink_glue_attach_expect,0x1920,0x1a44,ctnetlink_glue_attach_expect,0x1920
0x1a2b,call,5,call 1a30 <ctnetlink_glue_attach_expect>,e8 00 00 00 00,函数调用,ctnetlink_glue_attach_expect,0x1920,0x1a30,ctnetlink_glue_attach_expect,0x1920
0x1a39,call,5,call 1a3e <ctnetlink_glue_attach_expect>,e8 00 00 00 00,函数调用,ctnetlink_glue_attach_expect,0x1920,0x1a3e,ctnetlink_glue_attach_expect,0x1920
0x1a51,jne,2,jne 1a6a <ctnetlink_glue_attach_expect>,75 17,条件跳转,ctnetlink_glue_attach_expect,0x1920,0x1a6a,ctnetlink_glue_attach_expect,0x1920
0x1a5e,jmp,5,jmp 1a63 <ctnetlink_glue_attach_expect>,e9 00 00 00 00,无条件跳转,ctnetlink_glue_attach_expect,0x1920,0x1a63,ctnetlink_glue_attach_expect,0x1920
0x1a68,jmp,2,jmp 1a44 <ctnetlink_glue_attach_expect>,eb da,无条件跳转,ctnetlink_glue_attach_expect,0x1920,0x1a44,ctnetlink_glue_attach_expect,0x1920
0x1a6a,call,5,call 1a6f <ctnetlink_glue_attach_expect>,e8 00 00 00 00,函数调用,ctnetlink_glue_attach_expect,0x1920,0x1a6f,ctnetlink_glue_attach_expect,0x1920
0x1a70,call,5,call 1a75 <ctnetlink_dump_tuples_proto.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1a75,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1ab3,call,5,call 1ab8 <ctnetlink_dump_tuples_proto.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1ab8,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1abb,je,2,je 1b2c <ctnetlink_dump_tuples_proto.isra.0>,74 6f,条件跳转,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1b2c,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1abf,js,2,js 1b2c <ctnetlink_dump_tuples_proto.isra.0>,78 6b,条件跳转,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1b2c,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1ada,call,5,call 1adf <ctnetlink_dump_tuples_proto.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1adf,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1ae1,jne,2,jne 1b2c <ctnetlink_dump_tuples_proto.isra.0>,75 49,条件跳转,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1b2c,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1aea,je,2,je 1af7 <ctnetlink_dump_tuples_proto.isra.0>,74 0b,条件跳转,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1af7,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1af2,call,5,call 1af7 <ctnetlink_dump_tuples_proto.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1af7,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1b19,jne,2,jne 1b33 <ctnetlink_dump_tuples_proto.isra.0>,75 18,条件跳转,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1b33,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1b27,jmp,5,jmp 1b2c <ctnetlink_dump_tuples_proto.isra.0>,e9 00 00 00 00,无条件跳转,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1b2c,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1b31,jmp,2,jmp 1b0c <ctnetlink_dump_tuples_proto.isra.0>,eb d9,无条件跳转,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1b0c,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1b33,call,5,call 1b38 <ctnetlink_dump_tuples_proto.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_proto.isra.0,0x1a70,0x1b38,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1b40,call,5,call 1b45 <ctnetlink_dump_zone_id.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_zone_id.isra.0,0x1b40,0x1b45,ctnetlink_dump_zone_id.isra.0,0x1b40
0x1b5f,je,2,je 1b69 <ctnetlink_dump_zone_id.isra.0>,74 08,条件跳转,ctnetlink_dump_zone_id.isra.0,0x1b40,0x1b69,ctnetlink_dump_zone_id.isra.0,0x1b40
0x1b67,je,2,je 1b7e <ctnetlink_dump_zone_id.isra.0>,74 15,条件跳转,ctnetlink_dump_zone_id.isra.0,0x1b40,0x1b7e,ctnetlink_dump_zone_id.isra.0,0x1b40
0x1b76,jne,2,jne 1ba0 <ctnetlink_dump_zone_id.isra.0>,75 28,条件跳转,ctnetlink_dump_zone_id.isra.0,0x1b40,0x1ba0,ctnetlink_dump_zone_id.isra.0,0x1b40
0x1b79,jmp,5,jmp 1b7e <ctnetlink_dump_zone_id.isra.0>,e9 00 00 00 00,无条件跳转,ctnetlink_dump_zone_id.isra.0,0x1b40,0x1b7e,ctnetlink_dump_zone_id.isra.0,0x1b40
0x1b8f,call,5,call 1b94 <ctnetlink_dump_zone_id.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_zone_id.isra.0,0x1b40,0x1b94,ctnetlink_dump_zone_id.isra.0,0x1b40
0x1b9e,jmp,2,jmp 1b69 <ctnetlink_dump_zone_id.isra.0>,eb c9,无条件跳转,ctnetlink_dump_zone_id.isra.0,0x1b40,0x1b69,ctnetlink_dump_zone_id.isra.0,0x1b40
0x1ba0,call,5,call 1ba5 <ctnetlink_dump_zone_id.isra.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_zone_id.isra.0,0x1b40,0x1ba5,ctnetlink_dump_zone_id.isra.0,0x1b40
0x1bb0,call,5,call 1bb5 <ctnetlink_dump_tuples_ip>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_ip,0x1bb0,0x1bb5,ctnetlink_dump_tuples_ip,0x1bb0
0x1bee,call,5,call 1bf3 <ctnetlink_dump_tuples_ip>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_ip,0x1bb0,0x1bf3,ctnetlink_dump_tuples_ip,0x1bb0
0x1bf6,je,6,je 1cd5 <ctnetlink_dump_tuples_ip>,0f 84 d9 00 00 00,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1cd5,ctnetlink_dump_tuples_ip,0x1bb0
0x1bfe,js,6,js 1cd5 <ctnetlink_dump_tuples_ip>,0f 88 d1 00 00 00,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1cd5,ctnetlink_dump_tuples_ip,0x1bb0
0x1c0d,je,2,je 1c8d <ctnetlink_dump_tuples_ip>,74 7e,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c8d,ctnetlink_dump_tuples_ip,0x1bb0
0x1c13,je,2,je 1c52 <ctnetlink_dump_tuples_ip>,74 3d,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c52,ctnetlink_dump_tuples_ip,0x1bb0
0x1c3a,jne,6,jne 1ce0 <ctnetlink_dump_tuples_ip>,0f 85 a0 00 00 00,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1ce0,ctnetlink_dump_tuples_ip,0x1bb0
0x1c4d,jmp,5,jmp 1c52 <ctnetlink_dump_tuples_ip>,e9 00 00 00 00,无条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c52,ctnetlink_dump_tuples_ip,0x1bb0
0x1c62,call,5,call 1c67 <ctnetlink_dump_tuples_ip>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_ip,0x1bb0,0x1c67,ctnetlink_dump_tuples_ip,0x1bb0
0x1c69,jne,2,jne 1c85 <ctnetlink_dump_tuples_ip>,75 1a,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c85,ctnetlink_dump_tuples_ip,0x1bb0
0x1c7c,call,5,call 1c81 <ctnetlink_dump_tuples_ip>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_ip,0x1bb0,0x1c81,ctnetlink_dump_tuples_ip,0x1bb0
0x1c83,je,2,je 1c15 <ctnetlink_dump_tuples_ip>,74 90,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c15,ctnetlink_dump_tuples_ip,0x1bb0
0x1c8b,jmp,2,jmp 1c18 <ctnetlink_dump_tuples_ip>,eb 8b,无条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c18,ctnetlink_dump_tuples_ip,0x1bb0
0x1ca5,call,5,call 1caa <ctnetlink_dump_tuples_ip>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_ip,0x1bb0,0x1caa,ctnetlink_dump_tuples_ip,0x1bb0
0x1cac,jne,2,jne 1c85 <ctnetlink_dump_tuples_ip>,75 d7,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c85,ctnetlink_dump_tuples_ip,0x1bb0
0x1cc6,call,5,call 1ccb <ctnetlink_dump_tuples_ip>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_ip,0x1bb0,0x1ccb,ctnetlink_dump_tuples_ip,0x1bb0
0x1ccd,je,6,je 1c15 <ctnetlink_dump_tuples_ip>,0f 84 42 ff ff ff,条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c15,ctnetlink_dump_tuples_ip,0x1bb0
0x1cd3,jmp,2,jmp 1c85 <ctnetlink_dump_tuples_ip>,eb b0,无条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c85,ctnetlink_dump_tuples_ip,0x1bb0
0x1cdb,jmp,5,jmp 1c2d <ctnetlink_dump_tuples_ip>,e9 4d ff ff ff,无条件跳转,ctnetlink_dump_tuples_ip,0x1bb0,0x1c2d,ctnetlink_dump_tuples_ip,0x1bb0
0x1ce0,call,5,call 1ce5 <ctnetlink_dump_tuples_ip>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples_ip,0x1bb0,0x1ce5,ctnetlink_dump_tuples_ip,0x1bb0
0x1cf0,call,5,call 1cf5 <ctnetlink_dump_tuples>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples,0x1cf0,0x1cf5,ctnetlink_dump_tuples,0x1cf0
0x1d05,call,5,call 1bb0 <ctnetlink_dump_tuples_ip>,e8 a6 fe ff ff,函数调用,ctnetlink_dump_tuples,0x1cf0,0x1bb0,ctnetlink_dump_tuples_ip,0x1bb0
0x1d0f,js,2,js 1d2d <ctnetlink_dump_tuples>,78 1c,条件跳转,ctnetlink_dump_tuples,0x1cf0,0x1d2d,ctnetlink_dump_tuples,0x1cf0
0x1d16,call,5,call 1d1b <ctnetlink_dump_tuples>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples,0x1cf0,0x1d1b,ctnetlink_dump_tuples,0x1cf0
0x1d25,call,5,call 1a70 <ctnetlink_dump_tuples_proto.isra.0>,e8 46 fd ff ff,函数调用,ctnetlink_dump_tuples,0x1cf0,0x1a70,ctnetlink_dump_tuples_proto.isra.0,0x1a70
0x1d2d,call,5,call 1d32 <ctnetlink_dump_tuples>,e8 00 00 00 00,函数调用,ctnetlink_dump_tuples,0x1cf0,0x1d32,ctnetlink_dump_tuples,0x1cf0
0x1d3c,jmp,5,jmp 1d41 <ctnetlink_dump_tuples>,e9 00 00 00 00,无条件跳转,ctnetlink_dump_tuples,0x1cf0,0x1d41,ctnetlink_dump_tuples,0x1cf0
0x1d50,call,5,call 1d55 <ctnetlink_exp_dump_tuple>,e8 00 00 00 00,函数调用,ctnetlink_exp_dump_tuple,0x1d50,0x1d55,ctnetlink_exp_dump_tuple,0x1d50
0x1d7b,call,5,call 1d80 <ctnetlink_exp_dump_tuple>,e8 00 00 00 00,函数调用,ctnetlink_exp_dump_tuple,0x1d50,0x1d80,ctnetlink_exp_dump_tuple,0x1d50
0x1d83,je,2,je 1dba <ctnetlink_exp_dump_tuple>,74 35,条件跳转,ctnetlink_exp_dump_tuple,0x1d50,0x1dba,ctnetlink_exp_dump_tuple,0x1d50
0x1d87,js,2,js 1dba <ctnetlink_exp_dump_tuple>,78 31,条件跳转,ctnetlink_exp_dump_tuple,0x1d50,0x1dba,ctnetlink_exp_dump_tuple,0x1d50
0x1d8f,call,5,call 1cf0 <ctnetlink_dump_tuples>,e8 5c ff ff ff,函数调用,ctnetlink_exp_dump_tuple,0x1d50,0x1cf0,ctnetlink_dump_tuples,0x1cf0
0x1d96,js,2,js 1dba <ctnetlink_exp_dump_tuple>,78 22,条件跳转,ctnetlink_exp_dump_tuple,0x1d50,0x1dba,ctnetlink_exp_dump_tuple,0x1d50
0x1db5,jmp,5,jmp 1dba <ctnetlink_exp_dump_tuple>,e9 00 00 00 00,无条件跳转,ctnetlink_exp_dump_tuple,0x1d50,0x1dba,ctnetlink_exp_dump_tuple,0x1d50
0x1dc5,jmp,5,jmp 1dca <ctnetlink_exp_dump_tuple>,e9 00 00 00 00,无条件跳转,ctnetlink_exp_dump_tuple,0x1d50,0x1dca,ctnetlink_exp_dump_tuple,0x1d50
0x1dd0,call,5,call 1dd5 <ctnetlink_dump_master.isra.0.part.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_master.isra.0.part.0,0x1dd0,0x1dd5,ctnetlink_dump_master.isra.0.part.0,0x1dd0
0x1dfb,call,5,call 1e00 <ctnetlink_dump_master.isra.0.part.0>,e8 00 00 00 00,函数调用,ctnetlink_dump_master.isra.0.part.0,0x1dd0,0x1e00,ctnetlink_dump_master.isra.0.part.0,0x1dd0
0x1e03,je,2,je 1e3f <ctnetlink_dump_master.isra.0.part.0>,74 3a,条件跳转,ctnetlink_dump_master.isra.0.part.0,0x1dd0,0x1e3f,ctnetlink_dump_master.isra.0.part.0,0x1dd0
0x1e07,js,2,js 1e3f <ctnetlink_dump_master.isra.0.part.0>,78 36,条件跳转,ctnetlink_dump_master.isra.0.part.0,0x1dd0,0x1e3f,ctnetlink_dump_master.isra.0.part.0,0x1dd0
0x1e14,call,5,call 1cf0 <ctnetlink_dump_tuples>,e8 d7 fe ff ff,函数调用,ctnetlink_dump_master.isra.0.part.0,0x1dd0,0x1cf0,ctnetlink_dump_tuples,0x1cf0
0x1e1b,js,2,js 1e3f <ctnetlink_dump_master.isra.0.part.0>,78 22,条件跳转,ctnetlink_dump_master.isra.0.part.0,0x1dd0,0x1e3f,ctnetlink_dump_master.isra.0.part.0,0x1dd0
0x1e3a,jmp,5,jmp 1e3f <ctnetlink_dump_master.isra.0.part.0>,e9 00 00 00 00,无条件跳转,ctnetlink_dump_master.isra.0.part.0,0x1dd0,0x1e3f,ctnetlink_dump_master.isra.0.part.0,0x1dd0
0x1e4a,jmp,5,jmp 1e4f <ctnetlink_dump_master.isra.0.part.0>,e9 00 00 00 00,无条件跳转,ctnetlink_dump_master.isra.0.part.0,0x1dd0,0x1e4f,ctnetlink_dump_master.isra.0.part.0,0x1dd0
0x1e50,call,5,call 1e55 <ctnetlink_parse_nat_setup>,e8 00 00 00 00,函数调用,ctnetlink_parse_nat_setup,0x1e50,0x1e55,ctnetlink_parse_nat_setup,0x1e50
